no,income
28219,0
17415,0
14194,1
18219,1
3543,0
19310,1
19356,0
5082,0
546,0
13172,1
2115,0
19944,0
9318,0
25252,1
16211,0
24939,0
23402,0
15774,0
23657,0
15931,0
8801,0
4271,0
6873,0
13050,0
9025,0
24252,0
22142,0
25298,1
3364,0
26295,1
16790,1
12703,0
22916,0
28046,0
25196,0
22484,0
9235,0
16282,0
1696,1
17256,1
9066,0
5920,0
12288,0
7860,0
29096,0
18738,0
8259,0
7495,0
2808,0
15271,0
17391,0
2235,0
12702,1
3826,0
25408,0
3739,1
9523,0
25481,0
15263,0
22090,0
18364,0
17959,0
15960,0
28751,1
5448,1
16626,0
20749,0
18625,1
13320,0
15829,0
1013,0
21538,0
13330,0
28926,0
6234,0
6679,0
6301,0
25342,0
13090,0
17324,0
7035,0
2028,0
3491,0
27600,0
23457,1
1490,0
20468,1
7218,0
14986,0
5813,0
5365,0
15583,0
6820,0
29239,0
24580,0
26248,0
17562,0
9584,0
4798,1
22590,0
2612,0
5759,0
1465,1
8264,0
6388,1
26016,0
14042,0
11700,0
13142,0
27589,0
19252,0
16596,0
14213,0
17202,0
24790,0
362,0
9971,1
7650,0
547,0
18262,1
751,0
8700,0
22740,0
9170,0
435,0
11251,1
28003,1
22759,0
7783,0
4144,1
16734,0
4610,0
26905,0
13513,0
7613,0
12910,0
24212,0
28914,0
4313,0
12,0
16835,1
1328,1
10652,1
16502,1
8785,1
4964,0
8932,1
855,1
4538,0
721,1
1980,0
16352,0
17789,1
18386,0
16850,0
5129,1
12107,0
2807,0
9160,0
19876,0
5636,0
24192,0
25522,0
26212,0
13460,0
29031,0
12464,1
20597,0
23919,0
26034,1
14129,0
18752,1
11934,1
6155,1
9600,0
25658,0
22150,1
4760,1
28990,0
3905,0
15268,0
4512,1
6395,0
10408,0
24494,0
15214,0
16733,0
20679,0
24052,1
23737,0
18616,0
15605,0
874,0
27538,0
11914,0
9467,0
3304,0
12569,0
29101,1
21573,0
23474,0
14237,0
26068,1
5435,0
13192,1
9118,0
11023,1
11802,0
25873,0
29150,1
12450,0
17850,0
14980,1
13655,0
24989,0
11693,0
26493,0
17067,0
23808,0
9044,0
25097,0
21926,0
21680,0
4954,0
28177,0
16981,1
2326,1
15801,1
19336,0
10849,0
1367,0
23568,1
26642,0
29195,0
15161,0
3997,0
14782,0
6236,0
26370,0
31,0
14625,0
3553,1
15550,1
316,1
7657,0
6136,1
23765,0
9585,0
1865,1
24870,0
20200,0
26282,0
13405,0
2212,0
28196,0
6501,0
12717,1
4925,0
11113,0
14024,1
22448,1
3876,1
20663,0
20432,0
11702,0
29271,0
18350,0
16916,1
10379,1
794,0
2542,0
10883,0
11973,0
20444,0
25360,0
10403,0
9144,0
16955,0
4711,1
25380,0
17896,0
5616,1
765,0
18194,0
23442,0
7496,0
18662,0
16499,0
13914,0
21353,0
667,1
24331,0
306,0
2699,0
24310,0
23835,0
13587,1
20626,0
24919,0
25499,0
25778,0
20168,0
7408,0
14454,0
10746,0
1408,0
24960,1
18213,0
6783,0
25515,0
28600,0
6858,0
23267,0
21491,0
24591,0
28135,0
26878,0
16402,0
12818,1
12904,0
19399,0
11579,1
23604,0
22849,0
9158,0
25879,0
27663,0
25817,0
19502,0
17813,0
27924,0
14722,1
484,1
13706,0
12809,0
22509,0
6637,0
3786,0
3247,0
178,1
2393,0
15858,1
14364,0
21451,0
10745,0
17540,0
2696,0
17485,0
19911,0
26843,0
2774,0
26291,0
21685,1
7911,0
9276,0
16056,1
27814,0
8362,0
23502,0
11355,0
20122,0
653,0
11268,0
27733,0
1069,1
2059,0
19351,0
6453,0
22793,0
21354,0
1680,0
25551,0
10500,0
6381,0
20114,0
13923,0
27338,0
15037,0
6020,1
2149,0
15406,0
29113,0
24250,0
7678,0
21143,0
27373,0
1733,0
17844,0
12496,0
10737,0
13326,1
12845,1
17734,0
17241,0
22371,0
10718,0
22897,1
13716,0
7294,0
5765,1
10919,0
26109,0
23367,0
8645,0
6513,0
29169,0
26415,0
8643,1
17174,0
25825,0
13388,0
9532,0
2936,0
4062,1
10889,1
19289,1
22607,0
16667,0
25949,1
14737,1
20102,0
8030,0
27,0
20055,1
27349,0
18334,1
8775,0
26000,0
22006,0
14405,0
18459,0
13028,1
11927,0
15336,0
18339,1
18404,0
25589,0
17704,0
23334,1
23305,0
3673,1
19085,0
15847,0
23351,0
2721,1
12701,0
28150,0
20936,0
21546,0
15189,1
19892,0
29047,0
20186,0
22043,1
23576,0
6866,0
11763,0
15941,0
8696,1
14636,0
17515,0
27607,0
6132,0
11348,0
5818,0
22009,1
19581,0
6429,0
23836,1
2208,1
14301,1
21953,0
6313,0
20173,0
12481,0
11246,0
27086,1
28700,0
6831,0
1346,0
12687,0
15025,0
26716,0
16802,0
17609,0
5059,0
22769,0
8797,0
6321,0
14220,0
11722,0
27074,0
4066,0
19913,1
1207,0
18352,0
15642,0
924,0
8662,1
18290,0
17234,0
13797,1
10149,0
28204,1
21500,0
11858,1
15008,1
9547,0
11339,0
11166,0
6569,1
26364,1
25320,0
28433,1
4287,0
2217,1
16199,0
25483,0
28526,1
1032,0
16634,0
3732,1
18287,0
11726,0
369,0
20670,0
19340,0
24196,0
18234,0
14428,0
23243,0
4246,0
15658,0
14115,0
14176,1
15303,0
27150,1
28180,1
14687,0
17199,0
12876,0
17327,1
20800,0
28884,0
8061,0
15163,1
22829,0
10381,0
23443,0
5283,1
6964,0
27414,1
26865,0
23329,0
7024,0
18832,0
22235,0
5681,0
9816,0
26506,0
25056,0
26621,0
20560,0
3947,0
9815,1
8777,1
200,0
17198,1
9619,0
28877,1
28137,1
24009,1
11998,0
4459,0
7193,0
25849,0
60,1
5699,0
11277,1
24538,1
4439,0
25743,0
103,0
9714,1
19687,0
23852,0
17165,0
28066,1
24871,0
28249,0
19100,1
15883,0
16292,0
3686,0
20992,0
17726,1
11905,0
26089,0
25922,0
6266,0
23685,0
4813,1
25868,0
20483,1
17421,0
15318,0
7043,0
28869,0
14137,0
14455,0
11035,1
13618,1
2136,0
4887,1
6111,0
5463,0
23800,0
4084,0
7617,0
21229,1
8768,1
21125,0
16389,0
28325,1
10079,1
745,0
20740,1
6048,0
19922,0
42,0
7373,0
8119,0
16466,0
16198,0
27167,0
17186,0
19667,0
21191,1
17835,0
18188,0
3809,0
17913,0
8545,0
26117,0
4924,0
24341,1
1201,0
13032,0
11309,0
27660,0
17550,0
1193,1
14614,0
3691,0
12878,0
13289,1
2752,0
11904,0
17633,1
24650,0
24193,1
23386,0
26098,0
11609,0
13413,0
23741,0
6496,0
4740,0
15394,0
18517,1
2257,1
7915,0
25357,0
22782,0
15714,0
5278,0
25591,1
21414,0
6104,0
20522,0
3564,0
5310,0
14692,0
15097,0
14429,0
2145,0
5827,0
1453,0
28730,0
13497,1
18084,0
17381,0
18529,0
1533,0
17661,1
19610,0
12189,0
16298,0
28230,0
12770,0
28619,0
13731,0
8526,0
21171,1
7291,1
8550,1
28788,1
25729,0
930,0
27376,0
14950,1
12199,0
15060,1
11740,0
13304,0
17991,0
16234,0
481,1
24656,0
24849,0
19800,0
8146,0
15725,1
6199,0
447,1
4888,0
6928,0
6515,0
3574,1
23621,0
17658,1
19477,0
29290,0
12169,1
21033,1
14537,0
22986,0
27972,0
1677,1
9613,1
21612,1
1213,1
23102,0
14855,0
10476,0
8006,0
4492,1
28000,1
26304,0
22394,0
8271,0
11098,0
4600,0
26181,0
6007,0
13078,0
15810,1
20126,0
19707,0
20779,0
21780,0
16883,0
7631,0
26509,0
19161,0
10259,0
23995,0
28206,0
15466,0
6244,0
28008,1
6181,0
2855,0
28727,0
4053,1
10039,0
9085,0
25307,0
19329,0
3392,0
9266,0
11501,0
2080,0
24553,0
27105,1
27007,0
14093,0
20480,1
28837,0
26310,0
3222,1
27587,1
13486,0
13185,0
1431,0
15142,0
24873,1
25095,0
15652,0
7647,0
13077,0
19342,0
19656,0
13592,0
12763,0
5886,0
28755,0
12755,0
18919,1
18518,1
568,0
11758,0
26849,0
10454,0
19032,0
13438,0
27408,0
2715,1
9851,0
9634,0
14,0
10812,0
13777,0
17408,0
17981,0
24159,0
2617,0
14632,1
5679,1
1494,0
14995,0
12501,0
4190,0
20025,0
27120,0
3604,0
12392,0
8862,1
933,0
11718,0
2823,0
18811,1
20552,1
17133,0
13118,0
16129,0
21385,1
26551,0
24369,0
454,0
2133,0
16164,0
2426,0
19452,0
6436,0
16024,0
28708,0
11629,0
21862,0
2890,0
7962,0
17906,0
19831,0
24049,1
26751,1
14753,0
3308,0
12313,1
1368,1
22632,0
14336,0
6002,0
17604,0
10037,1
15375,0
28997,0
286,1
10239,1
22050,0
3265,1
24780,0
17778,0
27980,0
13816,0
6303,0
9456,1
1149,1
25975,0
5291,0
20805,0
22767,0
4866,0
9749,1
10633,1
12128,0
5249,0
21871,0
8831,0
22852,0
22892,0
16449,0
1823,0
24409,0
29232,0
16254,0
10100,0
14091,1
23074,1
2062,0
12149,0
2860,0
15791,0
9465,0
3111,1
29,0
15859,1
18004,0
12406,0
21897,0
5171,0
14105,0
23164,0
22744,1
25312,0
9970,0
172,0
6373,1
1799,0
19626,1
27454,0
20154,0
3957,0
10811,0
3766,0
20275,0
19842,1
4588,1
2241,0
6834,1
3398,1
11796,0
25685,0
24818,0
15688,1
8295,0
15468,0
11680,0
26229,0
20944,0
28759,0
2590,1
15419,1
6078,0
8904,0
1768,0
19969,1
13830,0
25287,1
25512,0
16119,0
28587,0
2948,0
14490,0
302,0
5563,0
20073,0
142,1
5300,1
21899,0
23824,0
6532,0
12219,1
19932,0
11502,0
17696,0
10987,0
11612,0
22000,0
29038,0
15866,0
25261,1
25644,1
5666,0
4315,0
28929,0
27128,1
11146,0
7192,0
13892,0
14557,0
3439,0
27991,1
6995,1
17983,1
8795,0
11582,0
5372,0
4622,1
23015,0
14394,0
20806,1
12161,0
24069,1
22299,1
9292,0
19739,0
8069,0
24189,0
26143,0
8499,0
15592,0
9687,0
15399,0
26369,0
8621,0
15228,0
9429,0
24637,1
17112,1
18923,1
18532,0
15996,0
1108,0
24767,0
7594,0
22244,1
20321,0
26381,0
19383,0
25315,0
1938,0
4339,0
13796,0
15670,0
3408,0
2700,0
294,1
26821,1
21280,0
5373,0
25228,1
23572,0
1254,0
563,0
18395,1
96,0
11369,0
5147,0
11273,0
14732,0
14751,0
11368,1
28045,0
20942,0
7780,0
28236,0
18005,0
14065,0
9892,0
10607,0
4322,0
2146,0
10123,0
22277,1
26335,0
21658,0
25144,1
11795,0
13373,0
21213,1
1473,0
5341,0
4428,0
12025,0
4214,0
24358,1
5837,0
21202,0
4080,1
9665,1
16673,1
26149,0
23161,0
12969,1
12016,1
18381,0
21548,0
24122,0
7324,0
7719,0
5851,0
23350,0
649,1
2872,1
21483,0
21657,0
13301,0
22725,1
7265,0
2592,0
13960,1
1397,0
15144,0
17461,0
14955,0
8981,0
11547,0
4460,0
17162,0
10752,0
13480,0
1746,0
12457,0
15407,0
16379,1
16588,0
2627,0
23774,0
20062,0
13586,0
4451,1
3134,0
16076,0
1006,0
105,0
2488,1
5521,0
12724,1
27960,0
17375,0
28655,0
24972,0
26387,1
5426,0
5451,0
17021,0
18708,0
8438,0
28142,0
15291,0
20923,0
7271,0
24105,0
22755,1
27671,0
27250,0
20734,1
15980,0
13403,1
10606,0
15749,1
14908,0
1487,0
29139,0
13514,0
14633,0
22685,0
22233,0
2673,0
8204,0
24884,0
12789,0
727,0
15855,0
26719,0
22172,0
4097,0
11460,0
13408,1
26512,0
18451,1
6394,1
5972,1
1583,0
24164,1
19459,0
15629,0
7917,0
28770,0
20437,0
10043,0
12796,0
7394,0
8917,1
9008,0
22999,0
15018,0
4932,0
27914,0
23958,1
18872,0
19090,0
20098,1
12068,0
8439,0
22797,0
8478,0
10671,0
1549,0
26691,0
8674,0
7163,1
5039,0
3939,1
29202,0
8681,0
20585,0
5734,0
6333,0
5836,0
17849,0
17830,1
16984,0
10254,0
18590,0
26805,0
650,0
21144,0
9774,0
10151,1
23196,0
1638,0
23746,0
29015,0
12978,0
4744,0
19552,0
1839,0
24868,0
16061,0
26091,0
5172,1
12928,1
18303,0
27232,1
11451,0
384,0
4642,0
13647,1
12469,0
26724,0
17885,1
15611,0
16334,0
14634,0
27885,0
11152,1
26144,0
25348,0
18799,0
27803,0
29146,0
15769,1
6536,1
1294,1
19929,0
14604,0
17058,0
2942,0
3256,0
11772,0
26844,0
4280,0
21622,0
18666,1
2278,0
16656,1
814,0
25921,1
19157,0
3243,0
735,0
22020,0
19813,0
8837,0
6016,0
28269,0
14270,0
27770,0
3004,1
15547,0
1267,0
22176,0
10129,0
5516,0
28111,0
1935,0
20742,0
18649,0
5478,0
19559,0
26859,0
11229,0
10169,0
20921,0
6201,1
4716,0
1289,1
29119,0
11488,0
8350,1
19229,0
28482,0
15119,0
1076,0
17127,0
14589,0
364,0
25957,1
23099,0
21646,0
3569,0
23055,0
27916,0
10970,0
6990,1
27190,1
2420,0
25310,0
9947,1
10377,0
11620,0
3236,1
11709,0
21997,0
24717,0
7690,1
18767,0
212,1
15505,0
21109,1
2395,0
9675,1
4980,0
26473,0
3114,1
6330,0
11245,0
19151,0
17291,0
9277,0
24673,1
21581,1
13398,0
27561,0
26347,1
27109,0
647,0
29003,0
10390,0
6916,0
26853,0
17298,0
16278,0
10467,0
26650,0
22947,1
10335,1
25540,0
8804,1
194,0
793,1
4570,0
1685,1
8238,1
27993,1
20291,0
8280,0
18129,0
18588,0
4587,0
18912,1
10657,0
9537,0
18743,0
11298,1
25363,0
3042,1
19974,0
21562,0
17937,0
21709,0
17890,0
229,1
14542,0
6956,0
25023,1
8898,0
1999,0
17969,0
25426,0
14499,0
2766,0
25500,0
17370,1
13358,1
27761,1
28402,0
28917,0
25659,0
14791,0
13500,0
20747,0
11350,1
27556,1
25563,0
6195,0
12553,0
16178,0
21477,1
21917,0
17401,0
13137,0
1699,0
11217,1
14151,0
20287,0
21289,0
4989,0
25523,0
23173,0
1536,1
24110,0
136,0
20005,1
21798,0
12673,1
21303,0
24685,0
5650,0
27332,0
109,0
21799,0
7798,1
16961,0
716,0
15150,0
29283,1
25878,0
1540,0
10162,0
24604,0
9098,0
16551,0
22657,0
13546,1
14505,1
7930,1
22768,1
15171,0
18510,0
3667,0
17446,0
24983,1
12624,1
22118,0
3290,0
13257,0
25110,0
12299,0
5404,1
13856,0
27945,0
28473,0
2811,0
1674,0
19925,0
28355,0
5452,1
5315,0
2763,0
22860,1
26841,1
21722,0
28445,0
26740,1
27471,0
7836,0
669,0
5078,1
17735,0
22202,1
18977,0
19715,0
11447,1
19305,1
9668,0
8081,0
26301,1
28299,1
2565,1
2610,0
15469,1
20554,0
28499,0
15717,0
18959,0
22525,0
10111,0
3514,0
10805,0
4078,1
10882,0
10922,0
11769,0
5646,1
11545,0
14360,1
5738,0
18430,0
19950,0
10566,1
14640,0
9308,0
19175,0
22599,0
1281,1
16089,0
8035,1
564,1
14397,0
15871,0
17881,0
4168,0
19303,0
14724,0
4343,0
24226,0
17326,1
10579,1
22289,0
15326,0
27718,0
10136,0
26656,1
17680,1
27817,0
12557,0
22823,0
25555,0
25396,1
19243,1
10786,1
12803,0
27111,0
17396,0
10480,1
1200,0
29110,1
18465,0
9502,1
18263,1
15135,0
1185,0
11228,0
27055,0
25160,0
14399,0
26998,0
631,0
6171,1
11240,0
24996,1
28286,0
14193,0
4730,1
1459,0
24674,0
27776,0
27127,1
22412,1
21863,0
14799,0
25124,0
25490,0
19661,0
1447,1
426,0
22246,0
20978,0
23869,0
8233,0
26341,1
11179,0
20603,0
19482,0
27800,0
12091,0
1854,0
27523,0
22033,0
25149,0
7626,0
19540,0
10817,0
21973,0
21786,0
21702,1
26619,1
17189,1
28077,1
23317,0
9240,0
8584,1
20309,0
1710,1
24773,0
8311,1
6566,1
19280,0
22245,1
9901,0
1421,0
19429,1
16443,0
26925,0
20079,0
472,1
13697,0
2452,0
21830,0
26508,1
21465,0
28724,1
1411,0
25815,0
7757,1
121,0
13938,0
1314,0
25900,0
25646,1
11482,0
9682,0
22987,1
15258,0
957,0
10397,1
1145,0
23782,0
8436,1
4591,0
20124,0
16954,1
10563,1
21990,0
4119,0
3576,0
15530,0
13402,0
28418,0
11175,0
13956,0
12582,0
9599,1
12073,0
1492,0
28461,0
16190,1
4022,0
15782,0
6421,0
27198,0
27472,0
22139,1
21337,0
567,1
29299,0
6366,0
14294,0
24772,0
24938,1
16208,1
12814,1
11701,0
14663,1
2301,0
7062,0
7372,0
20825,0
12747,1
8774,0
8597,0
23893,0
11295,0
7866,0
21325,0
1047,0
19919,0
22206,1
14086,0
469,1
11448,0
3645,0
17829,0
8709,0
7033,0
22320,0
366,0
12505,0
8799,0
14425,0
3045,0
28346,0
19491,1
27208,0
22953,1
2630,0
5804,0
26936,0
9043,0
25057,0
16826,1
12916,0
4466,0
9472,0
18624,1
18393,0
11376,0
4534,0
26351,0
21090,0
3688,0
617,0
24877,0
5811,0
20739,0
28944,0
15386,0
26431,1
1811,0
6454,1
10160,1
28201,0
21221,0
18336,0
1446,1
16078,0
27110,0
3836,0
11570,1
3323,0
4029,0
20311,1
29118,0
9842,1
18982,0
25580,0
28827,0
6441,1
9458,0
11672,0
24299,1
17489,0
7670,0
22288,0
11713,1
10906,0
15562,0
11379,1
3313,1
1361,0
25465,1
19888,1
28234,0
1390,0
5731,1
21435,0
7143,0
20069,1
8255,0
17855,0
8441,0
8616,0
25050,0
13346,0
19489,1
20688,1
4857,1
5933,0
1111,0
15368,0
22869,0
25841,1
13555,0
4196,0
2137,1
17753,0
14292,0
9148,0
17874,1
25909,1
5861,0
14141,0
6351,0
23221,0
28152,0
29120,0
4745,1
15152,1
11351,0
17380,1
24382,0
24511,0
6817,0
8559,0
14261,0
2682,0
13407,0
11135,1
24596,1
9625,0
23517,0
5337,0
10911,0
6812,0
2929,0
16793,1
5377,0
2411,0
1804,1
26588,0
24755,0
15546,0
19217,0
3085,0
10027,0
11199,1
5888,0
21381,0
26485,1
28952,1
11051,0
17946,0
12104,0
26162,1
3903,1
21575,0
23321,0
14089,0
7745,0
24878,1
21959,0
354,0
26555,1
4595,1
19697,0
16370,0
14231,0
14662,0
6490,0
8537,0
20504,1
14338,0
21598,0
16840,0
25751,0
17093,0
11764,0
12075,0
1498,0
24636,1
12271,1
2726,1
2604,0
25249,0
1406,0
12195,0
25569,1
21274,1
214,1
1704,0
12380,0
24444,0
11396,1
11335,1
24501,1
1059,0
8129,0
15319,0
28095,0
21819,0
22219,0
524,0
3592,1
3151,0
24339,1
16051,1
9699,0
20631,1
869,0
24571,0
16173,0
5724,1
23009,0
28993,0
23253,0
15841,0
16019,0
20117,0
15392,0
12825,0
17064,0
21255,0
5674,0
23191,0
3451,0
22197,0
17624,1
11033,1
21320,1
12241,0
10729,1
24795,0
17859,1
19653,0
7174,0
20871,0
21268,1
4839,0
20706,0
7103,0
18732,0
27882,0
639,0
12474,0
3742,0
923,1
6900,0
8873,0
9769,1
11509,1
19338,1
24750,0
18615,0
8678,0
20915,0
25012,0
26972,1
26708,0
16046,0
4950,0
3703,1
18479,0
9097,0
10614,0
1698,0
9294,0
7516,1
24256,0
24023,0
54,0
6396,1
26259,0
5021,0
18640,0
21901,1
12071,0
11050,0
29258,1
10112,0
27319,0
28124,1
23510,0
8503,0
7272,0
14130,0
7609,0
16739,0
25674,1
2220,0
15778,1
13316,1
16245,0
23587,1
12802,0
10278,0
9298,0
14621,0
1899,0
10276,0
23336,1
21683,0
401,0
23688,1
10217,1
28626,1
15942,0
16270,0
9952,0
16047,1
25001,0
22922,0
25947,0
26231,0
4211,1
10644,0
23870,0
7772,1
18793,0
19801,0
27604,0
19810,1
28044,1
7980,0
20889,0
28908,1
21909,0
17091,0
2006,0
1078,0
26553,1
491,0
22393,0
15793,0
25566,0
29056,0
9449,0
18862,1
29021,1
10679,0
15711,0
19430,0
18484,0
2810,1
21608,0
13676,0
24950,1
19106,0
14594,1
2524,0
3824,0
7494,0
27139,0
29090,0
14049,1
4164,1
23692,0
7958,0
18794,0
17751,0
20838,0
3580,0
13639,0
25167,1
4182,0
249,1
18952,0
26479,1
26593,0
18165,0
16342,0
1336,0
13942,0
11518,0
28893,1
15294,0
29020,0
5027,1
17194,0
13259,0
3593,0
502,0
12598,0
11476,0
21896,0
6094,0
28133,0
16301,1
6041,0
23933,0
11799,1
19326,0
17453,1
22080,1
26298,0
14161,0
10861,0
1577,0
29233,0
20187,0
14958,0
24016,0
9192,1
14057,0
3837,0
8619,0
7371,1
21803,1
3747,0
17584,0
4845,0
9090,0
18593,1
4782,0
27839,0
4318,0
7208,0
27136,0
1010,0
18172,0
17797,0
10277,1
7591,0
24113,0
25370,0
4784,1
17770,0
7525,1
13522,1
13365,0
3501,0
20609,1
9464,0
5118,1
1640,0
7933,1
25855,0
26464,0
3496,0
21713,1
22497,0
2117,0
20370,0
2625,1
4933,0
13437,0
11288,0
23027,0
17824,0
6827,0
6263,1
8375,0
12671,1
2845,1
12330,1
26768,0
5792,0
28878,1
25443,0
17808,1
28450,0
26729,0
14565,0
19530,0
2255,0
28145,0
22255,1
5573,0
2970,0
2993,0
26869,0
18142,0
4554,0
359,1
12730,0
29033,0
26839,0
10265,0
9122,0
2980,1
28556,0
25399,0
13343,1
24505,0
14094,0
16867,0
19778,0
1724,0
10072,0
7792,0
13367,0
21047,0
19201,0
6963,1
14177,0
3583,0
29088,0
21004,0
28459,1
19940,0
14907,0
11689,0
23812,0
22011,1
16806,1
5672,1
12676,0
2961,1
22505,1
17138,0
23370,0
8865,0
11941,0
6588,0
27089,0
12249,0
5735,0
22344,1
20300,0
19263,0
1405,1
19281,0
1450,1
13785,1
858,0
25507,0
24617,0
3918,1
7448,0
3112,1
6281,0
5247,0
11028,1
26168,0
17947,0
4680,0
23198,0
27518,0
19633,0
14387,0
2652,0
4469,0
21554,1
11514,0
19926,0
20078,0
23561,0
25394,0
15702,0
2975,1
25610,1
7048,0
20854,1
7739,0
12976,0
24055,1
10143,0
198,0
23270,1
28238,0
17057,0
3490,0
18960,0
10497,1
9423,0
3970,0
3230,1
28056,0
26172,1
3180,0
20277,0
19227,0
26534,0
26279,0
17000,0
7360,0
23218,0
23548,1
12172,0
7743,1
3549,0
9149,0
9723,1
24432,0
854,0
15124,1
4011,0
14188,0
16863,0
26880,0
21761,0
10185,0
22786,1
24301,1
17709,0
14257,1
14248,0
10787,0
11403,0
19179,0
23602,1
3406,0
21922,1
5200,0
11631,0
28369,0
14804,0
18709,1
27588,0
21527,1
24351,1
13642,0
4474,0
15882,0
12260,0
16716,0
11257,0
19947,0
3219,0
13012,0
13648,1
9293,0
20059,0
25469,0
28694,0
591,1
1489,0
8342,0
8094,0
5960,0
18186,0
3096,0
12381,0
11670,0
15290,1
11979,0
27756,0
23202,0
21445,0
4490,0
16901,0
29102,0
23421,1
19418,1
19076,0
8092,1
20900,0
23899,0
24469,0
21654,0
24295,0
23011,0
7979,1
27763,0
5752,0
3372,0
19135,1
947,0
28218,0
22133,0
10659,0
21169,0
16271,0
4789,0
1306,0
20770,1
9153,0
25475,0
23756,0
20447,0
25082,0
8666,1
27331,0
21820,0
16446,0
8560,0
19526,0
16708,0
4929,0
6855,1
25972,0
18292,0
26423,1
17319,0
7884,1
9217,0
18800,1
27119,1
26274,0
26858,0
15325,0
23047,0
19897,1
21071,0
20061,0
17106,0
5235,0
13702,0
20271,0
26418,0
12547,0
18376,1
27409,0
24254,0
25080,0
26217,0
2345,0
15542,0
25143,0
5479,0
26205,0
24588,0
8846,0
19192,0
8182,0
26076,0
27989,0
10227,1
20,0
10888,0
4293,0
4230,0
4332,0
6846,0
4418,1
22647,0
20106,1
6406,0
6743,1
2660,0
9832,0
5025,0
6075,0
4326,0
11997,1
2371,0
13275,0
11578,0
26051,0
18454,1
15415,0
4676,1
16264,1
27056,0
18245,0
9457,0
11003,1
13149,0
25548,0
17575,0
15603,1
944,0
7790,1
4323,0
17942,0
3872,0
20498,0
26207,0
12204,0
10531,0
6709,0
16530,0
9922,0
11198,0
4515,1
8881,1
5085,0
1063,0
8766,0
23203,0
23101,0
6374,0
18925,1
16471,0
3607,0
14777,0
19437,0
6125,0
3476,0
10680,0
28863,1
289,0
8670,0
11055,0
1301,0
22339,0
5384,0
16177,0
12247,0
23120,0
7896,0
15197,0
27560,1
25952,1
10474,0
13471,0
17383,0
8509,0
23194,1
4024,0
6001,0
9128,0
9589,0
26405,0
5389,0
25234,0
9703,1
22875,0
23087,0
26938,1
3363,0
839,1
21985,0
6402,0
18926,1
4962,1
11389,1
23822,1
19291,0
4811,0
12538,0
11241,1
3002,0
14808,0
9306,0
24882,0
4370,0
25730,1
9290,0
10344,0
4155,0
15177,0
25700,0
3562,0
9897,1
20590,0
782,0
28758,0
6360,0
13910,1
28334,0
8285,0
29058,0
28148,0
25358,0
24525,0
392,0
3868,0
14607,0
18403,1
22254,0
8798,0
13186,0
19747,1
25898,0
17346,0
8659,0
3032,0
16302,0
28574,0
23865,0
7737,0
25865,1
25180,0
29103,0
29263,0
21018,0
21301,0
19133,0
13409,0
27520,1
8490,0
6780,0
6464,0
29127,0
24915,0
1611,1
24809,0
390,0
16157,0
13191,0
19906,0
8629,1
7465,0
15861,1
8198,0
28085,0
10353,0
7548,0
28912,0
3083,1
16968,0
14705,0
28159,0
19267,0
3059,1
21764,1
29187,1
22972,0
1720,0
12953,0
11238,0
7235,1
18631,0
21124,1
4667,0
14788,0
16080,1
3108,1
7518,1
6507,0
24133,0
1619,1
7131,0
7177,1
16388,0
28995,0
2772,0
5086,0
24883,0
11,0
10950,1
17811,1
6277,0
10245,0
12971,0
25450,0
24909,0
14622,1
21031,0
20954,1
10087,0
161,1
8652,0
19584,1
7965,1
16159,0
8977,1
179,0
15879,0
26324,0
25083,1
22816,0
19346,0
12551,1
22954,0
28484,0
27339,0
24128,0
22515,0
7510,0
12579,0
11597,0
12140,0
9241,0
5157,0
17477,0
3650,1
14192,0
15251,0
6173,0
13038,0
23064,1
18942,0
2237,0
9987,0
12508,0
19837,0
9435,0
26444,1
836,1
20278,0
11517,0
11980,0
26136,1
15081,0
12885,0
25835,0
4855,0
6027,0
8847,0
24025,1
6160,1
25993,0
21224,0
13296,1
25359,0
16636,0
15472,1
22917,0
18983,0
2453,1
28413,0
24263,0
3109,1
16776,0
21045,1
1878,0
13792,0
24896,0
783,0
17559,0
20975,0
2737,0
10558,0
27039,0
18824,0
3693,0
18882,1
15304,0
9211,0
1437,0
16562,0
4147,0
16309,0
1613,0
1946,0
27962,0
29217,0
26198,1
24102,0
15528,0
15745,0
18365,0
8592,0
3818,0
23529,1
19077,0
21035,0
28572,1
8220,0
23945,1
17599,1
14798,0
657,0
8049,0
28991,0
23884,1
28407,1
29241,0
19332,0
17607,0
387,1
2472,0
6268,0
26857,0
4506,0
1452,0
15159,1
12480,0
14014,0
9877,0
20842,0
12489,0
337,0
21648,0
25771,1
6710,0
11394,0
14326,1
4336,0
27936,0
2923,0
10959,0
27639,0
9913,0
16274,0
21812,0
20467,1
3289,0
5016,0
16755,0
1288,0
1988,0
9767,1
20422,0
8959,1
21854,1
3817,0
16456,1
10631,0
20334,1
20762,0
21815,0
24746,0
10984,1
6252,0
13240,0
26927,0
27400,0
7817,1
9535,0
18280,0
26755,1
26003,0
98,0
7988,0
10240,0
12743,0
1184,0
18801,0
16175,0
3773,0
9732,0
7785,0
15062,0
21401,0
13866,0
26778,0
27881,0
9421,0
9776,0
17478,0
11231,0
24579,0
6573,0
16701,0
24709,0
1771,0
3980,0
12396,0
9860,0
16684,0
7932,0
11868,1
19613,0
27877,0
21097,0
7972,0
4974,0
1060,0
24430,0
26197,1
24215,0
3542,0
870,0
11585,1
26792,1
