no,age,age_cut,capital-gain,capital-loss,education-num,hours-per-week,relationship_ Husband,relationship_ Not-in-family,relationship_ Other-relative,relationship_ Own-child,relationship_ Unmarried,relationship_ Wife,sex_ Female,sex_ Male
15984,42,5,0,0,11,40,0,1,0,0,0,0,1,0
15985,24,2,0,0,12,15,0,0,0,1,0,0,1,0
15986,24,2,0,0,9,60,0,0,0,1,0,0,0,1
15987,52,5,0,0,9,40,0,1,0,0,0,0,1,0
15988,62,7,0,0,13,40,1,0,0,0,0,0,0,1
15989,19,1,0,0,10,25,0,0,0,1,0,0,1,0
15990,18,1,0,0,7,21,0,0,0,1,0,0,1,0
15991,25,2,0,0,9,48,0,1,0,0,0,0,1,0
15992,36,4,15024,0,15,45,0,0,0,0,0,1,1,0
15993,17,1,0,0,5,50,0,1,0,0,0,0,0,1
15994,35,3,0,0,13,40,0,1,0,0,0,0,1,0
15995,34,3,5178,0,13,25,0,0,0,1,0,0,1,0
15996,17,1,0,0,7,40,0,0,0,1,0,0,1,0
15997,27,3,0,0,10,30,0,0,1,0,0,0,0,1
15998,24,2,0,0,10,60,0,1,0,0,0,0,1,0
15999,49,5,0,0,13,50,1,0,0,0,0,0,0,1
16000,56,6,0,0,9,35,0,0,0,0,1,0,1,0
16001,31,3,0,0,10,50,1,0,0,0,0,0,0,1
16002,19,1,0,0,9,40,0,0,0,1,0,0,0,1
16003,21,2,0,0,10,40,0,0,0,1,0,0,1,0
16004,32,3,0,0,9,40,1,0,0,0,0,0,0,1
16005,21,2,0,0,4,40,0,0,0,1,0,0,0,1
16006,38,4,10520,0,14,50,0,1,0,0,0,0,1,0
16007,22,2,0,0,9,40,0,0,0,1,0,0,0,1
16008,33,3,0,0,13,40,1,0,0,0,0,0,0,1
16009,27,3,0,0,9,40,0,1,0,0,0,0,0,1
16010,28,3,10520,0,11,45,0,0,0,1,0,0,0,1
16011,24,2,0,0,13,45,1,0,0,0,0,0,0,1
16012,45,5,0,0,10,40,1,0,0,0,0,0,0,1
16013,34,3,0,1672,11,50,1,0,0,0,0,0,0,1
16014,31,3,0,0,7,30,0,0,0,1,0,0,0,1
16015,51,5,0,0,10,40,0,0,0,0,1,0,1,0
16016,29,3,0,0,9,48,1,0,0,0,0,0,0,1
16017,43,5,0,0,12,40,1,0,0,0,0,0,0,1
16018,19,1,0,0,10,40,0,1,0,0,0,0,1,0
16019,47,5,0,0,9,52,0,1,0,0,0,0,1,0
16020,18,1,0,0,9,40,0,0,0,1,0,0,0,1
16021,54,5,0,0,10,40,1,0,0,0,0,0,0,1
16022,26,3,0,0,10,40,1,0,0,0,0,0,0,1
16023,19,1,0,0,10,30,0,0,0,1,0,0,1,0
16024,32,3,0,0,6,40,0,1,0,0,0,0,1,0
16025,35,3,0,0,9,48,0,0,0,1,0,0,1,0
16026,23,2,0,0,8,40,0,0,0,0,1,0,0,1
16027,29,3,0,0,13,40,0,1,0,0,0,0,1,0
16028,57,6,0,0,14,80,0,1,0,0,0,0,0,1
16029,49,5,0,1902,9,40,1,0,0,0,0,0,0,1
16030,41,5,4386,0,13,50,1,0,0,0,0,0,0,1
16031,38,4,4064,0,9,40,1,0,0,0,0,0,0,1
16032,20,1,0,0,10,40,0,0,0,1,0,0,1,0
16033,23,2,0,0,9,40,0,0,0,1,0,0,0,1
16034,29,3,0,0,12,35,0,0,0,0,1,0,1,0
16035,46,5,15024,0,15,50,1,0,0,0,0,0,0,1
16036,28,3,14084,0,9,40,0,1,0,0,0,0,0,1
16037,57,6,15024,0,14,65,1,0,0,0,0,0,0,1
16038,26,3,0,0,13,40,0,1,0,0,0,0,1,0
16039,41,5,0,0,10,40,1,0,0,0,0,0,0,1
16040,47,5,0,0,14,40,0,1,0,0,0,0,0,1
16041,58,6,0,0,10,40,0,1,0,0,0,0,0,1
16042,57,6,0,0,9,40,1,0,0,0,0,0,0,1
16043,42,5,0,0,9,40,1,0,0,0,0,0,0,1
16044,37,4,0,0,13,20,0,1,0,0,0,0,0,1
16045,50,5,0,0,10,40,1,0,0,0,0,0,0,1
16046,38,4,0,0,13,40,0,0,0,0,1,0,1,0
16047,45,5,0,0,16,45,0,1,0,0,0,0,0,1
16048,33,3,0,0,10,40,0,0,0,0,1,0,1,0
16049,53,5,0,0,12,37,0,0,0,0,0,1,1,0
16050,38,4,0,0,14,40,1,0,0,0,0,0,0,1
16051,29,3,0,0,13,50,1,0,0,0,0,0,0,1
16052,20,1,0,0,10,20,0,0,0,1,0,0,0,1
16053,62,7,0,0,9,40,0,0,0,0,0,1,1,0
16054,57,6,0,1980,9,44,0,1,0,0,0,0,1,0
16055,33,3,0,0,7,40,0,0,0,1,0,0,0,1
16056,41,5,0,0,9,40,1,0,0,0,0,0,0,1
16057,80,7,0,0,9,30,1,0,0,0,0,0,0,1
16058,24,2,0,0,13,40,0,1,0,0,0,0,0,1
16059,24,2,0,0,9,38,0,1,0,0,0,0,0,1
16060,33,3,0,0,10,40,0,1,0,0,0,0,0,1
16061,46,5,0,0,10,40,1,0,0,0,0,0,0,1
16062,32,3,4508,0,1,40,0,0,0,0,0,1,1,0
16063,73,7,0,0,9,20,0,1,0,0,0,0,1,0
16064,53,5,0,0,10,60,1,0,0,0,0,0,0,1
16065,31,3,0,0,13,40,0,0,0,1,0,0,1,0
16066,18,1,0,0,7,8,0,0,0,1,0,0,0,1
16067,53,5,7688,0,13,40,1,0,0,0,0,0,0,1
16068,51,5,0,0,13,40,1,0,0,0,0,0,0,1
16069,46,5,0,0,10,40,1,0,0,0,0,0,0,1
16070,49,5,0,0,14,40,1,0,0,0,0,0,0,1
16071,55,5,0,0,11,40,1,0,0,0,0,0,0,1
16072,28,3,0,0,9,50,0,0,0,0,1,0,1,0
16073,41,5,0,0,9,44,0,1,0,0,0,0,0,1
16074,40,4,0,0,11,40,1,0,0,0,0,0,0,1
16075,58,6,0,0,15,40,0,0,0,0,1,0,0,1
16076,57,6,0,0,9,50,1,0,0,0,0,0,0,1
16077,34,3,0,0,9,60,0,0,0,0,1,0,0,1
16078,34,3,2829,0,9,78,1,0,0,0,0,0,0,1
16079,23,2,0,0,9,35,0,0,0,1,0,0,1,0
16080,58,6,0,0,13,40,1,0,0,0,0,0,0,1
16081,60,6,0,0,9,44,0,1,0,0,0,0,1,0
16082,49,5,0,0,6,70,0,0,0,0,1,0,0,1
16083,62,7,0,0,11,45,0,0,0,0,0,1,1,0
16084,21,2,0,0,9,30,0,0,0,1,0,0,0,1
16085,47,5,2829,0,9,40,1,0,0,0,0,0,0,1
16086,23,2,0,0,13,20,0,0,0,1,0,0,1,0
16087,41,5,2174,0,9,41,0,1,0,0,0,0,0,1
16088,46,5,0,0,10,40,0,1,0,0,0,0,0,1
16089,18,1,0,0,8,10,0,0,0,1,0,0,0,1
16090,34,3,0,0,10,40,0,0,0,1,0,0,0,1
16091,41,5,0,0,13,40,0,1,0,0,0,0,1,0
16092,49,5,0,0,14,20,0,0,0,0,1,0,1,0
16093,37,4,0,0,9,40,0,0,0,0,1,0,1,0
16094,42,5,0,0,10,40,1,0,0,0,0,0,0,1
16095,28,3,0,0,14,40,0,1,0,0,0,0,1,0
16096,20,1,0,0,10,40,0,0,0,1,0,0,0,1
16097,50,5,0,0,9,40,0,1,0,0,0,0,0,1
16098,60,6,0,0,9,40,1,0,0,0,0,0,0,1
16099,53,5,0,0,9,40,0,1,0,0,0,0,0,1
16100,29,3,0,0,13,40,0,0,0,0,0,1,0,1
16101,61,7,0,0,10,40,1,0,0,0,0,0,0,1
16102,20,1,0,0,10,18,0,0,0,1,0,0,1,0
16103,53,5,1471,0,10,40,0,0,0,0,1,0,1,0
16104,58,6,0,0,9,80,1,0,0,0,0,0,0,1
16105,40,4,0,1977,13,50,1,0,0,0,0,0,0,1
16106,34,3,0,0,9,50,0,1,0,0,0,0,0,1
16107,39,4,0,0,10,40,0,0,0,0,0,1,1,0
16108,26,3,0,0,10,40,0,0,1,0,0,0,0,1
16109,51,5,0,0,9,50,1,0,0,0,0,0,0,1
16110,38,4,0,0,9,40,0,0,0,0,1,0,1,0
16111,44,5,0,0,10,80,1,0,0,0,0,0,0,1
16112,63,7,15024,0,15,50,1,0,0,0,0,0,0,1
16113,43,5,15024,0,10,60,1,0,0,0,0,0,0,1
16114,43,5,0,0,2,70,1,0,0,0,0,0,0,1
16115,60,6,0,1485,9,50,1,0,0,0,0,0,0,1
16116,36,4,0,0,9,35,0,0,0,0,1,0,1,0
16117,19,1,0,0,10,66,0,0,0,1,0,0,0,1
16118,36,4,0,0,9,40,0,0,0,0,1,0,1,0
16119,23,2,0,0,8,25,0,0,0,1,0,0,1,0
16120,37,4,0,1719,13,32,0,1,0,0,0,0,0,1
16121,35,3,0,0,11,40,1,0,0,0,0,0,0,1
16122,18,1,0,0,10,20,0,0,1,0,0,0,1,0
16123,36,4,0,0,10,40,0,0,0,0,1,0,1,0
16124,26,3,5013,0,9,60,1,0,0,0,0,0,0,1
16125,21,2,0,0,9,40,0,0,0,0,1,0,1,0
16126,42,5,0,0,9,40,0,1,0,0,0,0,0,1
16127,32,3,0,0,10,48,1,0,0,0,0,0,0,1
16128,18,1,0,0,9,20,0,0,0,1,0,0,1,0
16129,35,3,0,0,9,40,0,0,1,0,0,0,0,1
16130,57,6,0,0,7,54,0,1,0,0,0,0,0,1
16131,54,5,5013,0,9,40,1,0,0,0,0,0,0,1
16132,19,1,0,0,10,32,0,1,0,0,0,0,1,0
16133,44,5,0,2415,10,6,0,0,0,0,0,1,1,0
16134,47,5,0,0,5,40,0,0,0,0,1,0,1,0
16135,70,7,0,0,10,10,1,0,0,0,0,0,0,1
16136,45,5,0,0,12,40,0,0,0,0,1,0,1,0
16137,21,2,0,0,10,40,0,0,0,1,0,0,1,0
16138,55,5,0,2246,9,40,0,0,1,0,0,0,1,0
16139,50,5,0,0,13,40,0,0,0,1,0,0,1,0
16140,57,6,0,0,10,40,1,0,0,0,0,0,0,1
16141,42,5,0,0,13,45,0,1,0,0,0,0,0,1
16142,36,4,0,1902,13,40,1,0,0,0,0,0,0,1
16143,33,3,0,0,14,30,0,1,0,0,0,0,0,1
16144,31,3,0,0,9,30,0,0,0,0,0,1,1,0
16145,24,2,0,0,13,40,0,0,0,1,0,0,0,1
16146,41,5,0,0,10,50,1,0,0,0,0,0,0,1
16147,19,1,0,0,10,14,0,0,0,1,0,0,0,1
16148,62,7,0,0,9,24,1,0,0,0,0,0,0,1
16149,32,3,0,0,9,40,1,0,0,0,0,0,0,1
16150,20,1,0,0,10,25,0,1,0,0,0,0,1,0
16151,45,5,0,0,9,40,1,0,0,0,0,0,0,1
16152,21,2,0,0,9,40,0,1,0,0,0,0,1,0
16153,33,3,0,0,10,30,0,0,0,0,1,0,0,1
16154,34,3,0,0,10,40,0,1,0,0,0,0,1,0
16155,50,5,0,0,9,40,0,1,0,0,0,0,1,0
16156,24,2,0,0,9,40,0,1,0,0,0,0,1,0
16157,21,2,0,0,10,35,0,0,0,1,0,0,1,0
16158,58,6,0,0,9,38,1,0,0,0,0,0,0,1
16159,20,1,0,0,10,25,0,0,0,1,0,0,1,0
16160,37,4,0,0,2,40,1,0,0,0,0,0,0,1
16161,42,5,15024,0,15,40,1,0,0,0,0,0,0,1
16162,34,3,0,0,9,40,0,0,0,1,0,0,0,1
16163,27,3,0,0,10,30,1,0,0,0,0,0,0,1
16164,23,2,0,0,10,25,0,0,0,1,0,0,1,0
16165,56,6,0,0,10,45,1,0,0,0,0,0,0,1
16166,26,3,0,0,3,40,0,1,0,0,0,0,0,1
16167,59,6,0,0,10,36,1,0,0,0,0,0,0,1
16168,22,2,0,0,13,60,0,1,0,0,0,0,1,0
16169,56,6,0,0,9,40,0,1,0,0,0,0,1,0
16170,29,3,0,0,9,40,0,1,0,0,0,0,1,0
16171,23,2,0,0,13,40,0,1,0,0,0,0,1,0
16172,33,3,0,0,11,40,0,0,1,0,0,0,1,0
16173,35,3,0,0,9,55,0,0,0,0,1,0,0,1
16174,21,2,0,0,4,40,0,1,0,0,0,0,0,1
16175,52,5,0,0,9,40,1,0,0,0,0,0,0,1
16176,49,5,0,0,6,40,0,1,0,0,0,0,0,1
16177,38,4,0,0,4,40,0,0,0,0,1,0,1,0
16178,19,1,0,0,9,40,0,0,0,1,0,0,1,0
16179,28,3,0,0,8,40,1,0,0,0,0,0,0,1
16180,45,5,0,0,10,55,1,0,0,0,0,0,0,1
16181,44,5,0,0,13,90,1,0,0,0,0,0,0,1
16182,49,5,0,0,13,50,1,0,0,0,0,0,0,1
16183,33,3,0,0,10,40,0,1,0,0,0,0,0,1
16184,37,4,0,0,11,40,1,0,0,0,0,0,0,1
16185,63,7,0,0,9,6,0,1,0,0,0,0,0,1
16186,38,4,0,0,13,40,1,0,0,0,0,0,0,1
16187,32,3,0,0,13,60,1,0,0,0,0,0,0,1
16188,51,5,0,0,9,60,1,0,0,0,0,0,0,1
16189,30,3,0,0,7,40,0,0,0,1,0,0,0,1
16190,54,5,0,0,12,50,1,0,0,0,0,0,0,1
16191,44,5,3674,0,9,50,0,1,0,0,0,0,0,1
16192,28,3,0,0,13,40,0,1,0,0,0,0,0,1
16193,30,3,0,0,10,50,0,0,0,0,1,0,0,1
16194,48,5,0,0,14,50,1,0,0,0,0,0,0,1
16195,30,3,0,0,10,48,0,1,0,0,0,0,0,1
16196,47,5,0,0,10,40,0,0,0,0,1,0,1,0
16197,41,5,0,0,10,45,0,0,0,0,1,0,0,1
16198,52,5,0,0,10,50,1,0,0,0,0,0,0,1
16199,26,3,0,0,9,30,0,0,0,1,0,0,1,0
16200,18,1,0,0,10,20,0,0,0,1,0,0,1,0
16201,33,3,0,0,13,50,0,1,0,0,0,0,0,1
16202,22,2,0,0,10,48,1,0,0,0,0,0,0,1
16203,32,3,0,0,13,40,0,0,0,0,1,0,1,0
16204,58,6,0,0,4,45,0,0,1,0,0,0,1,0
16205,22,2,0,0,10,30,0,1,0,0,0,0,0,1
16206,20,1,0,0,9,40,0,0,1,0,0,0,0,1
16207,33,3,0,0,10,40,1,0,0,0,0,0,0,1
16208,39,4,0,0,14,60,0,1,0,0,0,0,0,1
16209,48,5,0,0,14,40,1,0,0,0,0,0,0,1
16210,58,6,0,0,12,20,0,0,0,0,0,1,1,0
16211,23,2,0,0,10,40,0,0,0,1,0,0,0,1
16212,61,7,0,0,11,40,1,0,0,0,0,0,0,1
16213,43,5,7298,0,13,50,1,0,0,0,0,0,0,1
16214,54,5,0,0,4,60,1,0,0,0,0,0,0,1
16215,40,4,0,0,10,40,1,0,0,0,0,0,0,1
16216,41,5,0,0,10,40,0,1,0,0,0,0,0,1
16217,56,6,0,0,14,40,1,0,0,0,0,0,0,1
16218,49,5,0,0,9,60,0,0,0,0,1,0,0,1
16219,39,4,0,0,13,52,1,0,0,0,0,0,0,1
16220,31,3,0,0,13,40,0,1,0,0,0,0,0,1
16221,21,2,0,0,10,50,0,0,0,1,0,0,0,1
16222,29,3,0,0,13,40,0,1,0,0,0,0,0,1
16223,25,2,0,0,9,80,1,0,0,0,0,0,0,1
16224,33,3,0,0,10,50,1,0,0,0,0,0,0,1
16225,40,4,0,0,9,40,0,0,1,0,0,0,0,1
16226,25,2,0,0,9,34,0,0,0,0,1,0,1,0
16227,27,3,0,0,10,40,0,0,0,0,1,0,1,0
16228,23,2,0,0,10,40,0,1,0,0,0,0,0,1
16229,66,7,0,0,4,50,0,0,0,0,1,0,0,1
16230,26,3,0,0,9,56,0,0,0,0,0,1,1,0
16231,51,5,0,0,3,52,1,0,0,0,0,0,0,1
16232,52,5,0,0,10,55,1,0,0,0,0,0,0,1
16233,44,5,0,0,13,40,0,0,0,0,1,0,1,0
16234,41,5,3674,0,9,42,0,0,0,0,1,0,1,0
16235,24,2,0,0,9,30,0,0,0,1,0,0,1,0
16236,33,3,0,0,9,42,0,0,0,1,0,0,1,0
16237,18,1,0,0,8,20,0,0,0,1,0,0,0,1
16238,43,5,0,0,9,40,1,0,0,0,0,0,0,1
16239,22,2,0,0,13,35,0,0,0,1,0,0,0,1
16240,73,7,0,0,6,10,0,1,0,0,0,0,1,0
16241,46,5,0,1902,9,40,1,0,0,0,0,0,0,1
16242,29,3,0,0,10,15,0,1,0,0,0,0,0,1
16243,42,5,0,1887,9,40,1,0,0,0,0,0,0,1
16244,30,3,0,0,8,40,0,1,0,0,0,0,1,0
16245,44,5,0,0,9,68,1,0,0,0,0,0,0,1
16246,29,3,0,0,10,25,0,0,0,0,1,0,1,0
16247,32,3,0,0,6,40,0,1,0,0,0,0,0,1
16248,45,5,0,0,9,48,1,0,0,0,0,0,0,1
16249,21,2,0,0,10,40,0,0,0,1,0,0,1,0
16250,47,5,0,0,6,35,1,0,0,0,0,0,0,1
16251,17,1,0,0,6,20,0,0,0,1,0,0,0,1
16252,46,5,0,323,14,45,0,0,0,0,1,0,1,0
16253,25,2,0,0,10,9,0,0,0,1,0,0,0,1
16254,44,5,0,0,11,40,0,1,0,0,0,0,0,1
16255,30,3,0,0,4,45,0,1,0,0,0,0,0,1
16256,44,5,7688,0,10,40,1,0,0,0,0,0,0,1
16257,19,1,0,0,10,25,0,0,0,1,0,0,0,1
16258,19,1,0,0,9,40,0,0,0,1,0,0,0,1
16259,25,2,0,0,13,40,1,0,0,0,0,0,0,1
16260,41,5,0,0,15,50,1,0,0,0,0,0,0,1
16261,23,2,0,0,9,40,0,1,0,0,0,0,0,1
16262,21,2,0,0,10,48,0,0,0,1,0,0,0,1
16263,22,2,0,0,10,25,0,0,0,1,0,0,0,1
16264,48,5,0,0,10,50,1,0,0,0,0,0,0,1
16265,45,5,0,0,11,40,0,1,0,0,0,0,1,0
16266,68,7,0,0,13,25,1,0,0,0,0,0,0,1
16267,40,4,0,0,13,55,0,0,0,0,0,1,1,0
16268,37,4,0,0,10,40,0,0,0,0,1,0,1,0
16269,56,6,0,0,4,40,1,0,0,0,0,0,0,1
16270,52,5,0,0,10,40,0,0,0,0,1,0,1,0
16271,67,7,0,0,6,20,1,0,0,0,0,0,0,1
16272,56,6,0,1651,8,40,1,0,0,0,0,0,0,1
16273,65,7,2009,0,8,44,0,1,0,0,0,0,0,1
16274,18,1,0,0,9,40,0,0,0,1,0,0,0,1
16275,34,3,0,0,9,33,0,0,0,0,1,0,1,0
16276,58,6,0,1848,12,40,1,0,0,0,0,0,0,1
16277,69,7,20051,0,15,45,1,0,0,0,0,0,0,1
16278,26,3,0,0,9,40,0,1,0,0,0,0,0,1
16279,23,2,0,1977,9,40,1,0,0,0,0,0,0,1
16280,42,5,0,0,10,45,1,0,0,0,0,0,0,1
16281,29,3,0,0,10,38,1,0,0,0,0,0,0,1
16282,26,3,0,0,9,40,0,1,0,0,0,0,0,1
16283,21,2,0,0,12,20,0,0,0,1,0,0,1,0
16284,24,2,0,0,10,40,1,0,0,0,0,0,0,1
16285,41,5,0,0,9,45,1,0,0,0,0,0,0,1
16286,20,1,0,0,10,40,0,0,0,1,0,0,0,1
16287,25,2,0,0,13,40,0,0,0,1,0,0,1,0
16288,61,7,0,0,2,20,1,0,0,0,0,0,0,1
16289,27,3,0,0,7,40,0,0,0,0,1,0,1,0
16290,30,3,0,0,10,40,0,0,0,1,0,0,1,0
16291,36,4,0,0,13,35,1,0,0,0,0,0,0,1
16292,31,3,0,0,9,40,1,0,0,0,0,0,0,1
16293,26,3,0,0,10,37,0,1,0,0,0,0,1,0
16294,19,1,0,0,9,35,0,0,0,1,0,0,1,0
16295,47,5,7298,0,13,60,1,0,0,0,0,0,0,1
16296,37,4,0,1848,9,48,1,0,0,0,0,0,0,1
16297,21,2,0,0,9,40,0,1,0,0,0,0,1,0
16298,32,3,0,0,9,40,0,0,0,0,1,0,1,0
16299,61,7,0,0,8,40,0,0,0,0,1,0,1,0
16300,23,2,0,0,9,60,0,0,1,0,0,0,0,1
16301,47,5,0,0,13,50,1,0,0,0,0,0,0,1
16302,39,4,0,0,10,40,0,0,0,1,0,0,0,1
16303,40,4,0,0,11,65,0,0,0,0,0,1,1,0
16304,56,6,0,0,9,84,1,0,0,0,0,0,0,1
16305,33,3,0,0,9,40,1,0,0,0,0,0,0,1
16306,43,5,0,1902,14,40,1,0,0,0,0,0,0,1
16307,38,4,0,0,13,40,0,0,0,1,0,0,1,0
16308,38,4,0,0,10,55,1,0,0,0,0,0,0,1
16309,47,5,0,0,9,40,0,0,0,0,1,0,1,0
16310,40,4,8614,0,9,60,0,1,0,0,0,0,1,0
16311,34,3,0,0,12,28,1,0,0,0,0,0,0,1
16312,61,7,0,0,9,20,0,0,0,1,0,0,1,0
16313,19,1,0,0,10,40,0,0,0,1,0,0,0,1
16314,38,4,0,0,9,40,1,0,0,0,0,0,0,1
16315,21,2,0,0,9,40,1,0,0,0,0,0,0,1
16316,41,5,99999,0,16,60,1,0,0,0,0,0,0,1
16317,51,5,0,0,10,40,0,0,0,1,0,0,1,0
16318,41,5,0,0,14,60,0,0,0,0,1,0,1,0
16319,58,6,0,0,5,40,0,1,0,0,0,0,1,0
16320,17,1,0,0,7,40,0,0,0,1,0,0,0,1
16321,36,4,0,0,10,55,1,0,0,0,0,0,0,1
16322,69,7,0,0,13,40,0,1,0,0,0,0,0,1
16323,38,4,0,0,10,40,0,0,0,1,0,0,1,0
16324,37,4,0,0,9,40,0,1,0,0,0,0,1,0
16325,26,3,0,0,9,40,0,1,0,0,0,0,0,1
16326,56,6,0,0,10,50,1,0,0,0,0,0,0,1
16327,20,1,0,0,10,30,0,0,0,1,0,0,1,0
16328,35,3,0,0,10,40,1,0,0,0,0,0,0,1
16329,51,5,0,0,9,60,1,0,0,0,0,0,0,1
16330,34,3,0,0,15,65,1,0,0,0,0,0,0,1
16331,38,4,0,0,9,55,1,0,0,0,0,0,0,1
16332,60,6,0,0,6,40,1,0,0,0,0,0,0,1
16333,29,3,0,0,13,25,1,0,0,0,0,0,0,1
16334,44,5,0,0,9,40,0,1,0,0,0,0,0,1
16335,32,3,0,0,13,2,0,0,0,0,0,1,1,0
16336,45,5,0,0,10,48,0,1,0,0,0,0,1,0
16337,44,5,0,0,13,16,0,0,0,0,0,1,1,0
16338,68,7,0,2377,10,55,1,0,0,0,0,0,0,1
16339,39,4,0,0,9,50,1,0,0,0,0,0,0,1
16340,38,4,0,0,13,40,1,0,0,0,0,0,0,1
16341,33,3,0,0,8,40,0,0,0,1,0,0,0,1
16342,49,5,0,0,16,60,1,0,0,0,0,0,0,1
16343,30,3,0,0,13,40,0,0,0,0,0,1,1,0
16344,35,3,0,0,9,40,0,0,0,0,1,0,1,0
16345,25,2,0,0,10,40,0,0,0,0,1,0,1,0
16346,23,2,0,0,6,40,0,0,0,1,0,0,1,0
16347,36,4,0,0,10,45,0,1,0,0,0,0,0,1
16348,28,3,0,0,10,16,0,0,0,1,0,0,1,0
16349,21,2,0,0,11,40,0,0,0,1,0,0,0,1
16350,32,3,0,0,14,50,1,0,0,0,0,0,0,1
16351,22,2,0,0,10,40,0,0,0,1,0,0,0,1
16352,29,3,0,0,9,36,0,1,0,0,0,0,0,1
16353,46,5,0,0,10,40,0,1,0,0,0,0,1,0
16354,54,5,0,0,14,45,1,0,0,0,0,0,0,1
16355,47,5,0,0,9,50,1,0,0,0,0,0,0,1
16356,28,3,0,0,14,50,0,1,0,0,0,0,0,1
16357,17,1,0,0,6,15,0,0,0,1,0,0,1,0
16358,43,5,5013,0,14,45,1,0,0,0,0,0,0,1
16359,60,6,0,0,10,35,1,0,0,0,0,0,0,1
16360,59,6,0,0,7,40,0,1,0,0,0,0,0,1
16361,25,2,0,0,9,40,0,0,0,1,0,0,0,1
16362,39,4,15024,0,14,50,1,0,0,0,0,0,0,1
16363,49,5,0,0,10,40,1,0,0,0,0,0,0,1
16364,41,5,0,0,13,50,1,0,0,0,0,0,0,1
16365,36,4,0,0,9,48,1,0,0,0,0,0,0,1
16366,21,2,0,0,9,30,0,0,0,1,0,0,0,1
16367,39,4,0,0,14,35,0,0,0,0,1,0,1,0
16368,44,5,0,0,13,40,1,0,0,0,0,0,0,1
16369,21,2,0,0,10,20,0,0,0,1,0,0,0,1
16370,47,5,0,0,10,60,0,0,0,0,1,0,1,0
16371,34,3,0,0,9,25,1,0,0,0,0,0,0,1
16372,64,7,0,0,9,5,1,0,0,0,0,0,0,1
16373,19,1,0,0,9,30,0,0,0,1,0,0,0,1
16374,35,3,0,0,9,40,0,0,0,1,0,0,0,1
16375,30,3,0,1590,15,80,0,1,0,0,0,0,0,1
16376,56,6,0,0,6,70,1,0,0,0,0,0,0,1
16377,28,3,0,0,3,40,0,1,0,0,0,0,0,1
16378,30,3,0,0,13,40,1,0,0,0,0,0,0,1
16379,58,6,0,0,10,20,0,1,0,0,0,0,1,0
16380,30,3,0,0,13,40,1,0,0,0,0,0,0,1
16381,49,5,0,0,9,40,0,0,0,0,1,0,0,1
16382,38,4,0,0,13,40,0,1,0,0,0,0,0,1
16383,37,4,0,0,13,35,0,1,0,0,0,0,0,1
16384,33,3,0,0,9,50,0,1,0,0,0,0,1,0
16385,54,5,0,0,13,60,1,0,0,0,0,0,0,1
16386,25,2,0,0,9,40,0,0,0,0,1,0,1,0
16387,53,5,0,0,13,50,1,0,0,0,0,0,0,1
16388,17,1,0,0,9,40,0,0,0,1,0,0,1,0
16389,27,3,0,0,12,42,0,1,0,0,0,0,0,1
16390,33,3,0,0,10,40,0,0,0,0,1,0,0,1
16391,36,4,0,0,13,40,0,0,0,1,0,0,1,0
16392,27,3,0,0,13,40,0,1,0,0,0,0,0,1
16393,29,3,0,0,10,80,0,0,0,1,0,0,0,1
16394,33,3,0,0,9,55,1,0,0,0,0,0,0,1
16395,29,3,0,0,10,50,0,0,0,0,1,0,1,0
16396,36,4,0,0,14,43,1,0,0,0,0,0,0,1
16397,33,3,0,0,9,40,1,0,0,0,0,0,0,1
16398,29,3,0,0,10,40,0,1,0,0,0,0,1,0
16399,53,5,0,0,13,50,0,0,0,0,1,0,1,0
16400,38,4,0,0,10,40,0,0,0,0,1,0,1,0
16401,30,3,0,0,13,35,0,1,0,0,0,0,1,0
16402,38,4,1151,0,7,40,0,0,0,0,1,0,0,1
16403,42,5,0,0,9,25,0,1,0,0,0,0,1,0
16404,53,5,0,0,10,40,0,1,0,0,0,0,1,0
16405,47,5,0,0,13,50,0,1,0,0,0,0,0,1
16406,26,3,0,0,13,40,0,0,0,1,0,0,0,1
16407,46,5,0,0,9,56,1,0,0,0,0,0,0,1
16408,37,4,0,0,7,40,0,1,0,0,0,0,0,1
16409,55,5,0,0,3,48,1,0,0,0,0,0,0,1
16410,19,1,0,0,9,40,0,1,0,0,0,0,0,1
16411,40,4,0,0,10,20,1,0,0,0,0,0,0,1
16412,20,1,0,0,7,40,1,0,0,0,0,0,0,1
16413,37,4,0,0,10,40,1,0,0,0,0,0,0,1
16414,43,5,0,0,9,40,0,0,1,0,0,0,1,0
16415,27,3,0,0,13,40,1,0,0,0,0,0,0,1
16416,22,2,0,0,9,40,0,0,1,0,0,0,1,0
16417,28,3,5013,0,13,20,0,0,0,0,0,1,1,0
16418,18,1,0,0,9,20,0,0,0,1,0,0,0,1
16419,37,4,0,0,11,54,1,0,0,0,0,0,0,1
16420,60,6,0,0,10,40,0,1,0,0,0,0,1,0
16421,50,5,0,0,12,60,1,0,0,0,0,0,0,1
16422,24,2,0,0,11,40,0,0,0,1,0,0,1,0
16423,35,3,7298,0,9,40,1,0,0,0,0,0,0,1
16424,67,7,0,0,5,15,1,0,0,0,0,0,0,1
16425,42,5,0,0,9,40,1,0,0,0,0,0,0,1
16426,20,1,0,1721,9,20,0,0,0,1,0,0,1,0
16427,27,3,0,0,9,45,1,0,0,0,0,0,0,1
16428,44,5,0,0,15,50,1,0,0,0,0,0,0,1
16429,40,4,0,0,9,43,1,0,0,0,0,0,0,1
