no,age,education-num,marital-status,occupation,capital-gain,capital-loss,hours-per-week,relationship_ Husband,relationship_ Not-in-family,relationship_ Other-relative,relationship_ Own-child,relationship_ Unmarried,relationship_ Wife,sex_ Female,sex_ Male,race_ Amer-Indian-Eskimo,race_ Asian-Pac-Islander,race_ Black,race_ Other,race_ White
12715,38,9,2,0,0,0,20,0,0,0,0,1,0,1,0,0,0,0,0,1
12716,18,7,0,0,0,0,20,0,0,0,1,0,0,0,1,0,0,0,0,1
12717,63,9,0,4,8614,0,38,0,1,0,0,0,0,1,0,0,0,0,0,1
12718,21,10,0,2,0,0,20,0,0,0,1,0,0,1,0,0,0,0,0,1
12719,19,9,0,2,0,0,50,0,0,0,1,0,0,0,1,0,0,0,0,1
12720,37,13,4,2,0,1980,40,0,1,0,0,0,0,0,1,0,0,0,0,1
12721,17,8,0,2,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
12722,66,10,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12723,39,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12724,46,13,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,1,0,0
12725,26,10,6,2,0,0,55,1,0,0,0,0,0,0,1,0,0,0,0,1
12726,33,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12727,46,13,6,0,0,0,30,1,0,0,0,0,0,0,1,0,0,0,0,1
12728,27,13,0,2,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
12729,39,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12730,23,9,0,1,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
12731,41,14,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
12732,52,9,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12733,27,13,0,4,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,1
12734,42,10,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12735,37,13,6,4,5178,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12736,39,12,4,4,0,1380,40,0,0,0,0,1,0,1,0,0,0,0,0,1
12737,51,9,0,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
12738,51,9,6,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
12739,36,9,1,2,0,0,60,0,0,1,0,0,0,0,1,0,0,0,0,1
12740,62,10,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12741,48,15,4,2,0,0,13,0,1,0,0,0,0,0,1,0,0,0,0,1
12742,20,10,0,1,0,0,30,0,0,0,1,0,0,1,0,0,1,0,0,0
12743,43,13,0,0,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
12744,34,14,6,4,0,0,43,1,0,0,0,0,0,0,1,0,1,0,0,0
12745,45,13,6,2,0,0,42,0,0,0,0,0,1,1,0,0,0,0,0,1
12746,37,13,0,4,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
12747,45,13,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12748,39,9,6,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
12749,50,9,6,4,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0,1
12750,27,3,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12751,64,9,4,2,0,0,20,0,0,0,0,1,0,0,1,0,0,0,0,1
12752,28,9,0,0,0,0,30,0,0,0,1,0,0,0,1,0,0,0,0,1
12753,20,9,0,0,0,0,20,0,0,0,1,0,0,1,0,0,0,0,0,1
12754,32,9,4,2,1471,0,38,0,0,0,0,1,0,1,0,0,0,0,0,1
12755,30,11,0,1,2463,0,40,0,0,1,0,0,0,0,1,0,1,0,0,0
12756,39,13,6,2,3137,0,40,1,0,0,0,0,0,0,1,0,1,0,0,0
12757,35,9,4,1,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
12758,31,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12759,43,14,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
12760,47,9,6,0,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12761,53,9,6,2,3464,0,34,1,0,0,0,0,0,0,1,0,0,0,0,1
12762,37,13,0,4,0,0,40,0,0,0,0,1,0,0,1,0,0,1,0,0
12763,37,11,0,0,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
12764,19,9,0,1,0,0,30,0,0,0,1,0,0,0,1,0,0,0,0,1
12765,27,9,0,2,0,0,60,0,0,0,0,1,0,1,0,0,0,1,0,0
12766,33,13,6,4,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
12767,48,10,0,1,0,0,30,0,1,0,0,0,0,0,1,0,0,0,0,1
12768,40,13,6,4,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
12769,32,11,4,1,0,0,35,0,0,0,0,1,0,1,0,0,0,0,0,1
12770,22,9,6,2,0,0,20,1,0,0,0,0,0,0,1,0,0,1,0,0
12771,44,4,6,1,0,0,25,1,0,0,0,0,0,0,1,0,0,0,0,1
12772,38,9,4,4,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
12773,26,9,6,1,0,0,45,1,0,0,0,0,0,0,1,0,0,1,0,0
12774,65,14,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
12775,34,10,4,1,0,0,50,0,1,0,0,0,0,1,0,0,0,0,0,1
12776,40,12,6,4,0,1848,55,1,0,0,0,0,0,0,1,0,0,0,0,1
12777,26,10,0,1,0,0,25,0,0,1,0,0,0,0,1,0,0,0,0,1
12778,44,10,1,4,0,0,45,0,1,0,0,0,0,0,1,0,0,0,0,1
12779,40,9,4,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
12780,24,9,6,0,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
12781,37,9,6,1,0,0,38,0,0,0,0,0,1,1,0,0,1,0,0,0
12782,36,7,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12783,51,9,4,4,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,1
12784,34,9,4,0,0,0,30,0,0,0,0,1,0,1,0,0,0,1,0,0
12785,22,9,0,0,0,0,50,0,0,1,0,0,0,0,1,0,0,0,0,1
12786,39,9,6,0,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
12787,22,10,0,2,0,0,50,0,0,0,0,1,0,1,0,0,0,0,0,1
12788,59,9,4,1,0,0,16,0,1,0,0,0,0,1,0,0,0,0,0,1
12789,42,14,4,1,0,2001,60,0,1,0,0,0,0,0,1,0,0,0,0,1
12790,22,10,0,2,0,0,30,0,0,0,1,0,0,0,1,0,0,0,0,1
12791,37,10,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12792,46,13,4,4,0,0,45,0,1,0,0,0,0,0,1,0,0,0,0,1
12793,49,14,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12794,41,13,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12795,33,9,0,2,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,1
12796,49,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,1,0,0,0
12797,31,14,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
12798,27,9,0,2,0,0,40,0,0,0,1,0,0,0,1,0,0,1,0,0
12799,19,9,0,0,0,0,40,0,0,0,1,0,0,0,1,0,0,1,0,0
12800,22,9,0,0,0,0,15,0,1,0,0,0,0,1,0,0,0,0,0,1
12801,29,11,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12802,18,10,0,2,0,0,10,0,0,0,1,0,0,1,0,0,0,0,0,1
12803,26,7,0,4,0,0,50,0,1,0,0,0,0,0,1,0,0,1,0,0
12804,53,9,6,4,0,0,35,1,0,0,0,0,0,0,1,0,0,0,0,1
12805,36,9,6,1,7298,0,55,1,0,0,0,0,0,0,1,0,0,0,0,1
12806,24,9,0,1,0,0,32,0,1,0,0,0,0,1,0,0,0,0,0,1
12807,47,10,4,1,0,1876,40,0,1,0,0,0,0,0,1,0,0,0,0,1
12808,28,13,6,4,3103,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12809,28,9,6,2,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
12810,30,13,0,4,0,0,44,0,1,0,0,0,0,0,1,0,0,0,0,1
12811,19,10,0,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
12812,41,10,6,3,0,0,64,1,0,0,0,0,0,0,1,0,0,1,0,0
12813,70,10,6,4,0,0,20,1,0,0,0,0,0,0,1,0,0,0,0,1
12814,46,10,6,2,3103,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12815,54,14,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12816,30,10,6,1,0,0,48,1,0,0,0,0,0,0,1,0,0,0,0,1
12817,33,9,4,2,0,0,50,0,1,0,0,0,0,0,1,0,0,0,0,1
12818,47,14,0,4,0,0,45,0,1,0,0,0,0,1,0,0,0,0,0,1
12819,30,13,0,4,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
12820,28,13,6,4,5178,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
12821,40,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,1,0,0
12822,51,10,6,2,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
12823,34,14,6,4,7688,0,32,0,0,0,0,0,1,1,0,0,0,0,0,1
12824,26,11,0,1,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
12825,63,9,2,1,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,1
12826,38,9,0,4,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
12827,47,9,6,0,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12828,22,10,0,0,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,1
12829,26,10,6,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
12830,60,11,6,1,0,2415,70,1,0,0,0,0,0,0,1,0,0,0,0,1
12831,31,13,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12832,19,4,0,2,0,0,25,0,0,0,0,1,0,0,1,0,0,0,0,1
12833,32,10,0,1,0,0,40,0,0,0,0,1,0,1,0,0,0,0,1,0
12834,48,9,2,2,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,1
12835,63,10,4,2,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,1
12836,18,10,0,1,0,0,25,0,0,0,1,0,0,1,0,0,0,0,0,1
12837,44,12,6,2,4386,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12838,56,13,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12839,36,9,0,1,0,0,40,0,0,0,0,1,0,1,0,1,0,0,0,0
12840,50,6,4,1,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
12841,58,11,6,2,0,1887,48,1,0,0,0,0,0,0,1,0,0,0,0,1
12842,30,9,6,3,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12843,39,16,0,4,0,0,45,0,1,0,0,0,0,0,1,0,0,0,0,1
12844,42,10,6,4,7298,0,52,1,0,0,0,0,0,0,1,0,0,0,0,1
12845,40,13,4,4,0,0,45,0,1,0,0,0,0,1,0,0,0,0,0,1
12846,58,8,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12847,52,9,2,0,0,0,20,0,1,0,0,0,0,1,0,0,0,0,0,1
12848,52,10,4,2,0,0,50,0,0,0,0,1,0,1,0,0,0,0,0,1
12849,37,14,4,4,4787,0,40,0,1,0,0,0,0,0,1,0,0,1,0,0
12850,38,9,0,2,0,0,30,0,0,0,0,1,0,1,0,0,0,0,0,1
12851,24,13,0,1,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
12852,18,10,0,2,0,0,20,0,0,0,1,0,0,1,0,0,0,0,0,1
12853,47,9,4,1,0,0,35,0,0,0,0,1,0,1,0,0,0,0,0,1
12854,35,9,0,2,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,1
12855,22,9,0,0,14084,0,60,0,1,0,0,0,0,0,1,0,0,0,0,1
12856,34,7,6,2,0,0,25,1,0,0,0,0,0,0,1,0,0,0,0,1
12857,82,9,0,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1
12858,57,10,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12859,41,13,0,4,0,0,45,0,1,0,0,0,0,1,0,0,0,0,0,1
12860,44,10,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,1,0,0
12861,53,10,6,4,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
12862,26,10,6,4,0,0,40,0,0,0,0,0,1,1,0,0,1,0,0,0
12863,19,9,0,0,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
12864,47,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12865,36,12,6,1,0,0,50,1,0,0,0,0,0,0,1,0,0,1,0,0
12866,56,10,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12867,44,10,6,1,4508,0,72,1,0,0,0,0,0,0,1,0,0,0,0,1
12868,45,13,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
12869,28,13,0,3,0,0,50,0,1,0,0,0,0,0,1,0,0,0,0,1
12870,23,10,0,0,0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1
12871,22,9,0,2,0,0,20,0,0,1,0,0,0,0,1,0,0,0,0,1
12872,30,9,0,1,0,0,40,0,0,1,0,0,0,0,1,0,0,0,0,1
12873,47,13,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
12874,47,9,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,1,0,0
12875,26,5,6,2,2635,0,35,1,0,0,0,0,0,0,1,0,0,0,0,1
12876,43,12,4,0,0,2238,40,0,0,0,0,1,0,1,0,0,0,0,0,1
12877,32,3,6,1,0,0,40,1,0,0,0,0,0,0,1,1,0,0,0,0
12878,48,9,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12879,33,14,6,4,0,0,20,1,0,0,0,0,0,0,1,0,1,0,0,0
12880,33,9,3,2,0,0,50,0,0,0,0,1,0,0,1,0,0,0,0,1
12881,61,6,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12882,34,9,0,2,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
12883,50,14,6,4,15024,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
12884,23,10,0,4,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
12885,26,9,0,0,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
12886,42,13,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12887,29,10,0,0,0,1590,40,0,1,0,0,0,0,0,1,0,0,0,1,0
12888,52,13,6,2,7688,0,40,1,0,0,0,0,0,0,1,0,0,1,0,0
12889,27,14,6,4,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
12890,32,9,6,2,7688,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12891,30,10,6,1,0,0,30,1,0,0,0,0,0,0,1,0,0,0,0,1
12892,55,3,6,0,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12893,54,4,4,2,0,0,45,0,1,0,0,0,0,0,1,0,0,0,0,1
12894,21,10,0,4,0,0,8,0,0,0,1,0,0,1,0,0,0,0,0,1
12895,61,13,6,0,0,0,20,1,0,0,0,0,0,0,1,0,0,1,0,0
12896,36,13,0,1,0,0,50,0,0,0,1,0,0,1,0,0,0,0,0,1
12897,41,10,4,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
12898,29,12,0,2,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
12899,39,10,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12900,72,11,2,1,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
12901,43,14,1,4,0,0,37,0,0,0,0,1,0,1,0,0,0,1,0,0
12902,39,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12903,22,7,0,1,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
12904,36,9,4,4,0,0,50,0,0,0,0,1,0,1,0,0,0,0,0,1
12905,36,9,0,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
12906,33,14,0,4,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,1
12907,19,10,0,1,0,0,10,0,0,0,1,0,0,1,0,0,0,0,0,1
12908,34,13,6,3,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12909,39,13,4,1,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
12910,43,10,6,4,0,0,65,1,0,0,0,0,0,0,1,0,0,0,0,1
12911,37,9,6,2,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
12912,44,10,6,4,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
12913,70,5,0,1,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,1
12914,66,9,2,0,0,0,25,0,0,0,0,1,0,1,0,0,0,0,0,1
12915,67,5,2,0,0,0,32,0,0,0,0,1,0,1,0,0,0,0,0,1
12916,36,11,6,0,0,0,40,1,0,0,0,0,0,0,1,0,1,0,0,0
12917,41,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12918,22,10,0,0,0,0,35,0,1,0,0,0,0,1,0,0,0,0,0,1
12919,41,11,4,1,0,0,40,0,0,0,1,0,0,1,0,0,0,1,0,0
12920,46,9,1,2,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
12921,27,9,6,2,0,0,48,1,0,0,0,0,0,0,1,0,0,0,0,1
12922,21,9,0,1,0,0,35,0,0,1,0,0,0,0,1,0,0,0,0,1
12923,42,4,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12924,33,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,1,0,0
12925,57,6,6,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
12926,29,9,6,2,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
12927,28,8,0,0,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,1
12928,30,9,6,2,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
12929,29,13,0,1,0,0,40,0,1,0,0,0,0,1,0,0,0,1,0,0
12930,40,9,4,1,0,0,15,0,0,0,0,1,0,1,0,0,0,0,0,1
12931,27,9,0,1,0,0,40,0,0,0,1,0,0,1,0,0,0,1,0,0
12932,22,9,0,0,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
12933,19,9,0,0,0,0,40,0,0,1,0,0,0,0,1,0,0,1,0,0
12934,66,11,6,1,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
12935,30,13,6,2,7688,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12936,42,10,4,4,0,1741,50,0,1,0,0,0,0,1,0,0,0,0,0,1
12937,24,12,0,4,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
12938,37,5,6,0,3137,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12939,23,9,6,1,0,0,30,0,0,0,1,0,0,1,0,0,0,0,0,1
12940,26,10,0,4,0,0,50,0,1,0,0,0,0,0,1,0,0,0,1,0
12941,49,9,4,2,0,0,70,0,1,0,0,0,0,0,1,0,0,0,0,1
12942,35,9,4,4,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
12943,36,13,0,2,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
12944,37,13,6,4,7688,0,39,1,0,0,0,0,0,0,1,0,0,0,0,1
12945,43,9,6,0,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12946,57,14,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12947,60,9,2,4,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
12948,33,9,4,2,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,1
12949,37,9,6,2,0,1628,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12950,41,11,6,1,0,2415,12,1,0,0,0,0,0,0,1,0,0,0,0,1
12951,19,9,0,2,0,0,35,0,1,0,0,0,0,1,0,0,0,1,0,0
12952,30,13,6,2,0,0,52,1,0,0,0,0,0,0,1,0,0,0,0,1
12953,40,10,0,4,0,0,50,0,1,0,0,0,0,0,1,0,0,0,0,1
12954,29,13,0,4,0,0,50,0,0,0,1,0,0,0,1,0,0,0,0,1
12955,32,10,4,3,0,1726,38,0,0,0,0,1,0,1,0,0,0,0,0,1
12956,35,10,4,2,0,0,35,0,1,0,0,0,0,1,0,0,0,0,0,1
12957,61,10,4,1,0,0,40,0,1,0,0,0,0,1,0,0,0,1,0,0
12958,65,9,2,2,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
12959,61,10,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
12960,28,9,6,4,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
12961,21,9,0,1,0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1
12962,69,9,4,0,0,0,32,0,1,0,0,0,0,1,0,0,0,0,0,1
12963,43,10,3,0,0,0,40,0,1,0,0,0,0,1,0,0,0,1,0,0
12964,38,9,1,1,0,0,32,0,1,0,0,0,0,1,0,0,0,0,0,1
12965,28,10,6,3,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12966,49,8,4,1,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
12967,42,5,0,1,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
12968,32,14,6,4,0,1977,40,1,0,0,0,0,0,0,1,0,0,1,0,0
12969,54,9,6,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
12970,18,9,0,1,0,1602,20,0,0,0,1,0,0,0,1,0,0,0,0,1
12971,29,9,6,1,0,0,35,0,0,0,0,0,1,1,0,0,1,0,0,0
12972,32,9,0,2,0,0,35,0,0,0,1,0,0,1,0,0,0,0,0,1
12973,26,9,0,0,0,0,16,0,0,1,0,0,0,0,1,0,0,0,0,1
12974,42,5,4,0,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
12975,74,10,6,2,6418,0,24,1,0,0,0,0,0,0,1,0,0,0,0,1
12976,90,9,6,2,0,0,30,1,0,0,0,0,0,0,1,0,0,0,0,1
12977,50,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12978,24,9,0,0,0,0,30,0,0,0,1,0,0,0,1,0,0,0,0,1
12979,50,9,4,0,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
12980,50,14,6,4,7688,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
12981,40,10,0,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
12982,75,9,3,0,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
12983,41,10,6,1,0,0,46,1,0,0,0,0,0,0,1,0,0,0,0,1
12984,21,9,0,0,0,0,50,0,0,0,1,0,0,1,0,0,0,0,0,1
12985,37,9,6,1,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
12986,38,10,6,4,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
12987,52,10,2,2,0,0,35,0,1,0,0,0,0,0,1,0,0,1,0,0
12988,44,5,0,0,0,0,40,0,0,0,0,1,0,1,0,0,0,1,0,0
12989,22,2,0,1,0,0,24,0,1,0,0,0,0,0,1,0,0,0,0,1
12990,29,9,6,2,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
12991,52,9,0,0,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,1
12992,31,9,6,2,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
12993,49,10,2,2,0,0,30,0,0,0,0,1,0,1,0,0,0,0,0,1
12994,56,3,1,1,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
12995,23,3,0,0,0,0,30,0,0,0,0,1,0,0,1,0,0,0,0,1
12996,46,10,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
12997,36,11,4,1,0,0,50,0,0,0,1,0,0,0,1,0,0,0,0,1
12998,52,9,4,1,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
12999,46,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,1,0,0
13000,36,13,6,4,2407,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
13001,59,4,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
13002,29,10,0,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,1
13003,37,4,6,1,2580,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
13004,51,13,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
13005,47,13,6,2,0,0,70,1,0,0,0,0,0,0,1,0,0,0,0,1
13006,18,7,0,0,0,0,20,0,0,0,1,0,0,1,0,0,0,0,0,1
13007,39,13,6,2,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
13008,40,9,6,0,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
13009,45,14,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
13010,48,13,6,2,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
13011,56,7,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
13012,41,10,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
13013,47,13,6,0,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
13014,36,14,6,1,0,1977,40,1,0,0,0,0,0,0,1,0,0,0,0,1
13015,25,3,0,1,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
13016,45,13,4,4,0,0,60,0,0,0,0,1,0,1,0,0,0,1,0,0
13017,41,9,1,1,0,0,50,0,1,0,0,0,0,0,1,0,0,1,0,0
13018,18,14,0,4,0,0,60,0,0,0,1,0,0,1,0,0,0,0,0,1
13019,62,9,6,2,0,0,90,1,0,0,0,0,0,0,1,0,0,0,0,1
13020,23,10,4,4,0,0,50,0,1,0,0,0,0,0,1,0,0,0,0,1
13021,20,10,0,1,0,0,15,0,0,0,1,0,0,1,0,0,0,0,0,1
13022,47,13,6,4,0,0,40,1,0,0,0,0,0,0,1,0,1,0,0,0
13023,38,10,6,2,7298,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
13024,47,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
13025,33,10,0,0,0,0,32,0,1,0,0,0,0,0,1,0,0,0,0,1
13026,33,13,6,2,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
13027,42,9,6,1,0,0,53,0,0,0,0,0,1,1,0,0,0,0,0,1
13028,46,13,6,4,7688,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
13029,39,13,0,4,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
13030,51,11,0,4,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
13031,40,13,0,4,0,0,50,0,1,0,0,0,0,0,1,0,0,0,0,1
13032,21,10,0,1,2597,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
13033,17,7,0,0,0,1721,15,0,0,0,1,0,0,0,1,0,0,0,0,1
13034,60,9,6,0,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
