Id,Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price
11846,Toorak,10/270 Williams Rd,1,u,VB,Marshall,22/07/2017,4.1,3142,2,1,1,0,,1970,Stonnington,-37.84157,145.00469,Southern Metropolitan,7217,350000
10018,Preston,173 Raglan St,5,h,S,RW,24/06/2017,8.4,3072,5,3,4,525,266.76,2014,Darebin,-37.75017,145.01204,Northern Metropolitan,14577,1350000
8760,Cairnlea,16 Homebush Rd,3,h,PI,YPA,1/07/2017,14.8,3023,3,2,2,397,145,2007,Brimbank,-37.75107,144.78415,Western Metropolitan,2674,630000
8665,South Kingsville,7A Brunel St,3,t,S,Williams,13/05/2017,9.1,3015,3,2,2,148,,,Hobsons Bay,-37.8287,144.8705,Western Metropolitan,984,815000
3765,Maidstone,11d Rooney St,3,t,S,Nguyen,26/07/2016,9.2,3012,3,2,2,159,,,Maribyrnong,-37.7846,144.87,Western Metropolitan,3873,657000
8129,Newport,12 Durkin St,3,h,S,Williams,8/04/2017,8.4,3015,3,1,0,484,,,Hobsons Bay,-37.8437,144.8809,Western Metropolitan,5498,1200000
572,Balwyn,47 Naroo St,3,h,VB,Jellis,27/11/2016,9.7,3103,3,2,3,613,193,1943,Boroondara,-37.8056,145.0688,Southern Metropolitan,5682,1750000
6438,Watsonia,57 Frensham Rd,3,h,S,Barry,3/12/2016,14.9,3087,3,2,2,567,100,1970,Banyule,-37.7148,145.0851,Northern Metropolitan,2329,581000
7104,Kingsville,52a Williamstown Rd,2,h,S,Village,12/11/2016,7.8,3012,2,2,0,84,130,1900,Maribyrnong,-37.8058,144.8846,Western Metropolitan,1808,730000
8423,Sunshine North,3 Belmore Rd,4,h,S,Douglas,29/04/2017,13.3,3020,4,1,2,665,147,1980,Brimbank,-37.7662,144.8383,Western Metropolitan,4217,775000
5049,Reservoir,29 Dredge St,3,h,PI,Barry,6/08/2016,11.2,3073,3,1,2,543,135,1965,Darebin,-37.6946,144.9962,Northern Metropolitan,21650,510000
13084,Williamstown,54 Victoria St,5,h,PI,Williams,19/08/2017,6.8,3016,5,2,2,840,244,1910,,-37.8633,144.88871,Western Metropolitan,6380,2550000
10063,Templestowe,6 Annan Pl,4,h,PI,Jellis,24/06/2017,15.5,3106,4,2,2,883,300,2005,Manningham,-37.76255,145.16233,Eastern Metropolitan,6202,1450000
1454,Brunswick West,2/530 Victoria St,2,u,S,Hodges,28/05/2016,5.9,3055,2,1,1,0,84,1977,Moreland,-37.7647,144.9412,Northern Metropolitan,7082,497000
5959,Sunshine,13 Union St,3,h,S,Bells,15/10/2016,12.6,3020,3,1,1,490,,,Brimbank,-37.7892,144.8432,Western Metropolitan,3755,735000
7945,Hawthorn,6/40 Wattle Rd,3,t,VB,Jellis,13/05/2017,4.6,3122,3,2,1,126,,,Boroondara,-37.8255,145.029,Southern Metropolitan,11308,1300000
3706,Kew East,174 Kilby Rd,4,h,VB,Jellis,22/05/2016,7.5,3102,4,2,2,691,,1940,Boroondara,-37.793,145.0592,Southern Metropolitan,2671,2175000
10877,Abbotsford,10 James St,2,h,S,Biggin,12/08/2017,3,3067,2,1,0,424,,,Yarra,-37.80911,144.99339,Northern Metropolitan,4019,940000
9749,Thornbury,55 Rennie St,2,h,S,Nelson,17/06/2017,7,3071,2,1,1,361,,,Darebin,-37.75309,144.98908,Northern Metropolitan,8870,1205500
3961,Maribyrnong,34 Mitchell St,3,h,S,Biggin,27/06/2016,8.7,3032,3,1,2,696,,,Maribyrnong,-37.7832,144.8864,Western Metropolitan,4918,905000
5430,Richmond,43 Type St,3,h,S,Biggin,27/11/2016,2.6,3121,3,1,1,152,92,1910,Yarra,-37.8219,145.0096,Northern Metropolitan,14949,1270000
8515,Williamstown,2/47 Power St,2,h,S,Williams,20/05/2017,8,3016,2,1,1,160,,,Hobsons Bay,-37.8546,144.8883,Western Metropolitan,6380,855000
4641,Pascoe Vale,1/30 Archibald St,2,u,S,Nelson,14/05/2016,9.9,3044,3,1,2,219,84,2001,Moreland,-37.7283,144.9331,Northern Metropolitan,7485,488000
5379,Richmond,207/12 Coppin St,2,u,PI,Jellis,19/11/2016,2.6,3121,2,2,1,0,76,2013,Yarra,-37.8166,145.0036,Northern Metropolitan,14949,660000
11116,McKinnon,41 McKinnon Rd,2,h,SP,Buxton,12/08/2017,11.4,3204,2,1,2,397,96,1940,Glen Eira,-37.90978,145.02937,Southern Metropolitan,2397,1200000
9986,North Warrandyte,46 Osborne Rd,5,h,VB,Jellis,24/06/2017,21.1,3113,5,3,4,4221,321,1980,Nillumbik,-37.73371,145.24045,Eastern Metropolitan,1058,1550000
11683,Glen Waverley,2/51 Avonhurst Dr,2,u,S,Harcourts,22/07/2017,16.7,3150,2,1,1,345,120,2012,Monash,-37.89919,145.14856,Eastern Metropolitan,15321,656000
6459,Watsonia,4 Papua St,3,h,S,Buckingham,24/09/2016,14.9,3087,3,1,1,604,97,1970,Banyule,-37.7115,145.088,Northern Metropolitan,2329,702000
11317,Clayton,25 View St,5,h,S,Buxton,15/07/2017,16.7,3168,5,2,2,590,,,Monash,-37.92304,145.10984,South-Eastern Metropolitan,5837,1115000
3434,Keilor East,16 Border Dr,3,h,S,Nelson,3/09/2016,12.8,3033,3,2,2,683,200,1995,Moonee Valley,-37.7402,144.8591,Western Metropolitan,5629,703000
8948,Springvale,24 Garnsworthy St,3,h,S,iSell,1/07/2017,20.8,3171,3,1,2,623,99,1950,Greater Dandenong,-37.94106,145.16193,South-Eastern Metropolitan,7412,752500
3321,Heidelberg West,9 Ambon Ct,3,h,S,Nelson,28/05/2016,9.4,3081,3,1,2,1179,,,Banyule,-37.7411,145.0468,Eastern Metropolitan,2674,961000
7447,Alphington,57 Yarralea St,3,t,PI,Nelson,13/05/2017,6.4,3078,3,2,2,528,,1967,Yarra,-37.7817,145.0319,Northern Metropolitan,2211,1285000
11360,Fitzroy North,86/682 Nicholson St,2,u,VB,Nelson,15/07/2017,3.6,3068,2,1,1,0,,,Yarra,-37.78334,144.97782,Northern Metropolitan,6244,650000
185,Altona,2/60 David St,2,h,SP,Compton,30/07/2016,13.8,3018,2,1,1,154,91,1996,Hobsons Bay,-37.8646,144.8272,Western Metropolitan,5301,535600
7780,Collingwood,158 Keele St,3,h,S,Nelson,13/05/2017,1.6,3066,3,1,0,168,,,Yarra,-37.7975,144.9924,Northern Metropolitan,4553,1309000
6693,Yarraville,129 Roberts St,5,h,S,hockingstuart,22/05/2016,7,3013,2,3,4,446,244,1950,Maribyrnong,-37.8146,144.8692,Western Metropolitan,6543,1137500
9736,Sunshine,3/1 Centre St,4,u,S,Bells,17/06/2017,10.5,3020,4,2,2,283,,2007,Brimbank,-37.78579,144.83597,Western Metropolitan,3755,660000
13535,Rosanna,30 Phillips Cr,4,h,S,Nelson,26/08/2017,8.9,3084,4,2,4,621,,1980,,-37.73543,145.07004,Eastern Metropolitan,3540,1426000
6692,Yarraville,2/382 Williamstown Rd,2,h,S,Jas,19/11/2016,7,3013,2,2,2,168,121,2000,Maribyrnong,-37.8225,144.8814,Western Metropolitan,6543,630000
382,Ashburton,9 Gona Ct,3,h,S,hockingstuart,10/12/2016,11,3147,3,1,2,806,101,1950,Boroondara,-37.8695,145.084,Southern Metropolitan,3052,1710000
578,Balwyn,23 Wills St,3,h,S,Fletchers,28/05/2016,9.7,3103,2,1,2,844,,,Boroondara,-37.8037,145.0636,Southern Metropolitan,5682,1912000
1101,Brighton,97 Dendy St,5,h,S,Gary,14/05/2016,11.2,3186,5,3,2,895,423,1938,Bayside,-37.9204,145.0028,Southern Metropolitan,10579,2730000
7024,Hawthorn East,61 Roseberry St,3,h,SP,Marshall,28/05/2016,7.5,3123,3,2,1,255,115,1890,Boroondara,-37.8266,145.0493,Southern Metropolitan,6482,1625000
8554,Airport West,48 Bedford St,3,h,S,Nelson,8/04/2017,13.5,3042,3,1,1,594,,1950,Moonee Valley,-37.7203,144.8757,Western Metropolitan,3464,872500
6071,Sunshine West,273 Glengala Rd,3,h,S,Bells,14/05/2016,13.5,3020,3,3,2,699,,,Brimbank,-37.7872,144.7975,Western Metropolitan,6763,665000
5927,Sunshine,11 Thomson St,3,h,S,Barry,3/12/2016,12.6,3020,3,1,1,203,,1950,Brimbank,-37.7853,144.843,Western Metropolitan,3755,625000
5687,South Yarra,1/35 Cromwell Rd,3,h,VB,Marshall,25/02/2017,3.3,3141,3,2,2,0,172,2005,Stonnington,-37.8433,145.0001,Southern Metropolitan,14887,1400000
3274,Heidelberg Heights,11 Sackville St,4,h,S,Miles,30/07/2016,10.5,3081,4,2,1,592,191,1950,Banyule,-37.7478,145.0477,Eastern Metropolitan,2947,1000500
6085,Sunshine West,43 Joan St,3,h,S,Sweeney,18/06/2016,13.5,3020,3,2,4,697,,,Brimbank,-37.7896,144.8018,Western Metropolitan,6763,590000
2133,Doncaster,72 Board St,3,h,PI,Ray,7/05/2016,13.9,3108,4,3,3,655,,,Manningham,-37.7798,145.1319,Eastern Metropolitan,9028,920000
12613,Sunbury,39 Mitchells La,3,h,S,Raine,9/09/2017,31.7,3429,3,1,,650,,,,-37.58562,144.71581,Western Metropolitan,14092,493000
1478,Bulleen,47 Sheahans Rd,4,h,S,Barry,10/09/2016,11.8,3105,4,2,2,730,,1971,Manningham,-37.7606,145.0932,Eastern Metropolitan,4480,1260000
13067,Vermont South,10 Shearers Ct,5,h,S,Biggin,19/08/2017,17.2,3133,5,3,2,882,212,1970,,-37.85995,145.18579,Eastern Metropolitan,4280,1360000
12753,Hoppers Crossing,13 Doynton Pde,3,h,S,Reliance,16/09/2017,18.4,3029,3,1,4,592,,,,-37.88157,144.69426,Western Metropolitan,13830,575000
7449,Alphington,3/34 Grange Rd,1,u,S,Fletchers,20/05/2017,6.4,3078,1,1,1,0,,,Darebin,-37.7786,145.0253,Northern Metropolitan,2211,316000
9064,Brunswick East,271 Edward St,2,h,S,Nelson,3/06/2017,4,3057,2,1,2,173,79,1890,Moreland,-37.77524,144.97529,Northern Metropolitan,5533,1105000
11911,Broadmeadows,54 Ophir St,3,h,S,YPA,29/07/2017,14,3047,3,2,1,602,,,Hume,-37.68983,144.93499,Northern Metropolitan,4294,550000
13553,Surrey Hills,20 Albert Cr,4,h,S,Kay,26/08/2017,10.2,3127,4,3,2,1005,,1920,,-37.82421,145.10352,Southern Metropolitan,5457,2720000
9838,Cheltenham,17 Barclay Dr,3,h,S,Ray,24/06/2017,17.9,3192,3,1,2,533,135,1965,Kingston,-37.96257,145.08252,Southern Metropolitan,9758,877000
799,Bentleigh East,27 Neville St,4,h,S,hockingstuart,4/03/2017,13.9,3165,4,2,4,601,,,Glen Eira,-37.9234,145.0533,Southern Metropolitan,10969,1960000
3883,Malvern East,2a Ivanhoe Gr,3,h,S,Buxton,24/09/2016,11.2,3145,3,2,2,822,,,Stonnington,-37.8787,145.0807,Southern Metropolitan,8801,1230000
2073,Coburg North,24 Norris St,4,h,SP,Jellis,26/07/2016,9.2,3058,4,2,1,320,131,1950,Moreland,-37.7242,144.9612,Northern Metropolitan,3445,792000
1938,Coburg,3/58 Moore St,3,t,VB,Nelson,8/10/2016,7.8,3058,3,2,1,255,164,2014,Moreland,-37.7546,144.9713,Northern Metropolitan,11204,740000
9670,Nunawading,66 Springvale Rd,5,h,SP,hockingstuart,17/06/2017,15.4,3131,5,3,2,766,274,1970,Whitehorse,-37.81113,145.17681,Eastern Metropolitan,4973,1060000
11138,Newport,2/22 Thorpe St,2,u,S,RT,12/08/2017,6.2,3015,2,1,1,163,,1990,Hobsons Bay,-37.84608,144.86525,Western Metropolitan,5498,600000
654,Balwyn North,49 Aylmer St,3,h,PI,hockingstuart,18/06/2016,9.2,3104,3,1,1,809,,,Boroondara,-37.7976,145.0684,Southern Metropolitan,7809,1800000
11649,Doncaster,5 Alma Ct,5,h,S,Barry,22/07/2017,12.4,3108,5,3,2,851,215,1975,Manningham,-37.78109,145.13745,Eastern Metropolitan,9028,1530000
816,Bentleigh East,33 Molden St,3,h,PI,hockingstuart,7/05/2016,13.9,3165,3,2,2,653,,,Glen Eira,-37.9069,145.0568,Southern Metropolitan,10969,1400000
300,Ascot Vale,1/17 Epsom Rd,2,u,S,Brad,7/11/2016,5.9,3032,2,1,2,228,90,1995,Moonee Valley,-37.7718,144.9066,Western Metropolitan,6567,685000
2811,Glen Iris,27 Celia St,3,h,S,Fletchers,17/09/2016,9.2,3146,3,1,2,652,,,Boroondara,-37.8552,145.0785,Southern Metropolitan,10412,1825000
6030,Sunshine North,121 Warwick Rd,3,h,SP,Barry,12/11/2016,13.3,3020,3,1,1,617,,,Brimbank,-37.7683,144.8314,Western Metropolitan,4217,605000
8758,Burwood East,2 Amaroo Ct,4,h,PI,Ray,1/07/2017,14.7,3151,4,1,1,536,140.7481,,Whitehorse,-37.8534,145.14218,Eastern Metropolitan,4048,1088000
10969,Clayton,56 Eva St,4,h,SP,Ray,12/08/2017,16.7,3168,4,1,1,711,96,1960,Monash,-37.9255,145.11331,South-Eastern Metropolitan,5837,1250000
9606,Kensington,7/11 Smith St,1,u,SP,Rendina,17/06/2017,3.4,3031,1,1,1,0,,2011,Melbourne,-37.79122,144.93175,Northern Metropolitan,5263,370000
2837,Glen Iris,32 Howie St,3,h,S,Jellis,25/02/2017,9.2,3146,3,1,3,609,140,1930,Boroondara,-37.8542,145.0733,Southern Metropolitan,10412,1751000
5455,Rosanna,1/73 Lower Plenty Rd,4,h,SP,Nelson,14/05/2016,11.4,3084,3,1,2,403,148,1950,Banyule,-37.7437,145.0633,Eastern Metropolitan,3540,821000
2093,Collingwood,1/79 Oxford St,2,h,S,Jellis,11/02/2017,1.6,3066,2,2,1,0,153,1920,Yarra,-37.8042,144.9845,Northern Metropolitan,4553,1230000
422,Ashwood,1/7 Murra Ct,2,u,S,Ray,14/05/2016,12.2,3147,2,1,1,216,90,2003,Monash,-37.8711,145.1017,Southern Metropolitan,2894,690000
11787,Ringwood East,3A Homebush Ct,3,h,S,Harcourts,22/07/2017,21.3,3135,3,2,2,502,,,Maroondah,-37.82268,145.25058,Eastern Metropolitan,4407,777000
6414,Viewbank,85 Martins La,4,h,S,Nelson,4/03/2017,13.8,3084,4,2,2,558,,,Banyule,-37.7328,145.0916,Eastern Metropolitan,2698,920250
2657,Footscray,37 Stirling St,3,h,S,Village,3/12/2016,6.4,3011,3,2,0,497,156,1890,Maribyrnong,-37.7958,144.9024,Western Metropolitan,7570,1362000
3164,Hawthorn,4/178 Power St,2,u,S,Jellis,14/05/2016,4.6,3122,2,1,1,0,,,Boroondara,-37.8261,145.0254,Southern Metropolitan,11308,517000
4319,Niddrie,1/15 Ross St,3,u,S,Barry,18/06/2016,11.2,3042,3,2,1,198,,2008,Moonee Valley,-37.7357,144.8908,Western Metropolitan,2291,760000
7084,Jacana,1 Robinson St,3,h,S,Barry,25/02/2017,14.5,3047,3,1,3,624,93,1966,Hume,-37.6862,144.913,Northern Metropolitan,851,611000
10643,Dingley Village,4 Marjorie Av,3,h,S,Buxton,8/07/2017,22.2,3172,3,1,3,564,,,Kingston,-37.98186,145.13081,South-Eastern Metropolitan,3940,892000
4003,Melbourne,702/108 Flinders St,2,u,VB,Kay,24/09/2016,2.8,3000,2,2,1,0,,2014,Melbourne,-37.8161,144.9712,Northern Metropolitan,17496,675000
214,Altona North,84 May St,4,h,S,Greg,25/02/2017,11.1,3025,4,1,2,708,,,Hobsons Bay,-37.833,144.8494,Western Metropolitan,5132,970000
73,Airport West,117 Marshall Rd,3,h,S,Brad,23/04/2016,13.5,3042,3,1,2,612,,,Moonee Valley,-37.7169,144.8815,Western Metropolitan,3464,662000
4775,Port Melbourne,4/190 Graham St,2,u,VB,RT,22/08/2016,3.8,3207,2,1,1,0,72,1996,Melbourne,-37.8398,144.9404,Southern Metropolitan,8648,600000
474,Avondale Heights,19 Clarendon St,3,h,S,Jas,25/02/2017,10.5,3034,3,2,2,705,,,Moonee Valley,-37.766,144.8596,Western Metropolitan,4502,730000
874,Bentleigh East,36 Kennedy St,3,h,S,Woodards,17/09/2016,13.9,3165,3,1,4,746,,,Glen Eira,-37.9198,145.0787,Southern Metropolitan,10969,1300000
12434,Ascot Vale,1/37 Ascot Vale Rd,3,u,SP,Jellis,9/09/2017,4.3,3032,3,2,1,3215,178,1900,,-37.78344,144.92183,Western Metropolitan,6567,870000
9620,Melbourne,19/300 King St,2,u,VB,MICM,17/06/2017,0,3000,2,1,1,0,113,1999,Melbourne,-37.81317,144.95452,Northern Metropolitan,17496,740000
5534,South Melbourne,16/63 Dorcas St,2,u,SP,Greg,4/06/2016,2.1,3205,2,2,1,0,,2001,Port Phillip,-37.8311,144.9679,Southern Metropolitan,5943,575000
8911,Ormond,2/21 Lillimur Rd,1,u,S,Ray,1/07/2017,11.4,3204,1,1,1,1006,51,2010,Glen Eira,-37.90164,145.04139,Southern Metropolitan,3578,454000
12514,Glen Waverley,94 Herriotts Bvd,5,h,S,hockingstuart,9/09/2017,16.7,3150,5,3,3,478,,,,-37.89891,145.15341,Eastern Metropolitan,15321,1320000
7686,Camberwell,22 Spencer Rd,4,h,S,O'Donoghues,20/05/2017,7.8,3124,4,1,1,500,,,Boroondara,-37.8304,145.0709,Southern Metropolitan,8920,1855000
8486,West Footscray,61 Clive St,4,h,S,Village,6/05/2017,8.2,3012,4,2,2,523,244,1915,Maribyrnong,-37.798,144.8728,Western Metropolitan,5058,1435000
11415,Lalor,6 Willard Ct,4,h,S,Harcourts,15/07/2017,16.3,3075,4,2,3,578,,,Whittlesea,-37.66225,145.0116,Northern Metropolitan,8279,660000
12069,Maidstone,1/1 Clarendon St,3,t,SP,Jas,29/07/2017,6.4,3012,3,2,2,159,128,2016,Maribyrnong,-37.78502,144.86733,Western Metropolitan,3873,670000
4157,Moorabbin,10 Avon St,3,h,SP,Buxton,4/03/2017,14.6,3189,3,1,2,623,119,,Kingston,-37.9404,145.046,Southern Metropolitan,2555,980000
1116,Brighton,8 Southey St,3,t,S,Buxton,17/09/2016,11.2,3186,3,2,2,483,,,Bayside,-37.9075,145.0064,Southern Metropolitan,10579,1762000
1804,Caulfield,103/677 Glen Huntly Rd,2,u,SP,Gary,19/11/2016,8.9,3162,2,2,1,0,,,Glen Eira,-37.8862,145.0175,Southern Metropolitan,2379,638000
9806,Brighton,3 Champion St,3,h,SP,Hodges,24/06/2017,10.5,3186,3,2,2,697,183,1991,Bayside,-37.92829,145.00281,Southern Metropolitan,10579,2655000
7628,Brunswick East,41 Gear St,2,t,S,Jellis,20/05/2017,4.5,3057,2,1,1,3886,,,Moreland,-37.7762,144.9771,Northern Metropolitan,5533,690000
894,Bentleigh East,2/111 Marlborough St,3,u,PI,Buxton,18/06/2016,13.9,3165,3,2,2,252,,1994,Glen Eira,-37.9085,145.0683,Southern Metropolitan,10969,800000
6402,Toorak,10/264 Williams Rd,3,t,PI,Marshall,27/11/2016,4.6,3142,3,2,2,0,136,1980,Stonnington,-37.842,145.0046,Southern Metropolitan,7217,910000
8473,Thornbury,68 Wilmoth St,2,h,SP,McGrath,29/04/2017,6.5,3071,3,1,1,330,132,1930,Darebin,-37.7629,145.0165,Northern Metropolitan,8870,1100000
596,Balwyn North,3 Highbury St,3,h,S,R&H,4/03/2017,9.2,3104,3,1,3,772,,,Boroondara,-37.7938,145.0732,Southern Metropolitan,7809,2000000
2702,Footscray,13/41 Moreland St,2,u,S,hockingstuart,16/07/2016,6.4,3011,2,2,1,0,78,2013,Maribyrnong,-37.8025,144.9073,Western Metropolitan,7570,571000
5382,Richmond,2 Kimber St,3,h,S,Steveway,22/05/2016,2.6,3121,3,2,1,123,,,Yarra,-37.8267,145.0122,Northern Metropolitan,14949,1285000
3508,Kensington,35 Henry St,3,h,S,Rendina,3/09/2016,4.2,3031,3,1,1,188,106,1910,Melbourne,-37.7953,144.9275,Northern Metropolitan,5263,1037000
1413,Brunswick West,121 Pearson St,3,h,PI,Jellis,12/11/2016,5.9,3055,3,1,2,364,135,1900,Moreland,-37.7618,144.9497,Northern Metropolitan,7082,1300000
9335,Strathmore,2 Henshall Rd,5,h,S,Nelson,3/06/2017,8.2,3041,5,3,6,699,,,Moonee Valley,-37.7377,144.91896,Western Metropolitan,3284,1780000
9416,Balwyn North,1A Abassia St,3,t,S,RT,17/06/2017,9.7,3104,3,2,2,292,181,2010,Boroondara,-37.80259,145.09878,Southern Metropolitan,7809,1557000
12154,Seaford,13 Hayman Av,4,h,S,O'Brien,29/07/2017,35.4,3198,4,2,2,535,199,1970,Frankston,-38.09683,145.12981,South-Eastern Metropolitan,8077,880000
12414,Warrandyte,21 Webb St,4,h,S,Fletchers,3/09/2017,21.1,3113,4,3,2,1209,,,,-37.7396,145.22219,Eastern Metropolitan,2003,1420000
7356,Cremorne,72 Cubitt St,2,h,S,hockingstuart,4/06/2016,2.5,3121,2,1,2,176,114,1920,Yarra,-37.8281,144.9923,Northern Metropolitan,1123,1000000
13053,St Albans,29 Gillespie Rd,3,h,S,YPA,19/08/2017,14,3021,3,1,2,557,138,1985,,-37.73497,144.7864,Western Metropolitan,14042,626000
12511,Glen Waverley,16 Clematis St,4,h,S,Harcourts,9/09/2017,16.7,3150,4,2,2,742,164,1970,,-37.87738,145.18083,Eastern Metropolitan,15321,1790000
5626,South Yarra,22/382 Toorak Rd,2,u,S,Biggin,10/12/2016,3.3,3141,2,1,1,0,,1970,Stonnington,-37.8406,145.0033,Southern Metropolitan,14887,601000
13293,St Albans,29 Lester Av,3,h,S,Harcourts,23/09/2017,14,3021,3,1,1,690,,,,-37.74295,144.81009,Western Metropolitan,14042,645000
7898,Glenroy,6/5 Murrell St,2,t,VB,Brad,6/05/2017,13,3046,2,2,1,1137,82,2009,Moreland,-37.7045,144.9204,Northern Metropolitan,8870,420000
5865,St Kilda,311/13 Wellington St,2,u,VB,Jas,26/07/2016,6.1,3182,2,1,1,0,,,Port Phillip,-37.8562,144.9844,Southern Metropolitan,13240,470000
13450,Hoppers Crossing,26 Abbotswood Dr,4,h,S,hockingstuart,26/08/2017,18.4,3029,4,2,2,603,150,1985,,-37.84958,144.67154,Western Metropolitan,13830,602000
12235,Blackburn North,78 Shafer Rd,3,h,SP,Noel,3/09/2017,13.4,3130,3,2,4,798,,,,-37.80752,145.14878,Eastern Metropolitan,2867,1320000
1402,Brunswick West,11/7 Egginton St,2,t,VB,Nelson,7/11/2016,5.9,3055,2,1,1,0,85,1970,Moreland,-37.7607,144.9393,Northern Metropolitan,7082,380000
8800,Essendon,21 Butler St,3,h,S,McDonald,1/07/2017,7.5,3040,3,2,2,441,,,Moonee Valley,-37.74664,144.92285,Western Metropolitan,9264,1325000
11499,Seaford,14/10 Claude St,2,t,S,hockingstuart,15/07/2017,35.4,3198,2,1,1,150,106,1970,Frankston,-38.12477,145.13668,South-Eastern Metropolitan,8077,386000
6079,Sunshine West,46 Dalton St,3,h,S,Sweeney,18/03/2017,13.5,3020,3,1,1,534,,,Brimbank,-37.796,144.8108,Western Metropolitan,6763,593000
8208,Pascoe Vale,2 Ann St,2,h,S,Nelson,8/04/2017,9.9,3044,2,1,1,587,95,1920,Moreland,-37.7306,144.9357,Northern Metropolitan,7485,999000
3793,Malvern,304/361 Glenferrie Rd,2,u,S,Marshall,17/09/2016,7.4,3144,2,2,2,0,,2002,Stonnington,-37.851,145.03,Southern Metropolitan,4675,1155000
10252,Epping,12 Cabot Dr,3,h,S,Harcourts,27/05/2017,19.6,3076,3,2,2,553,117,1975,Whittlesea,-37.64463,145.04155,Northern Metropolitan,10926,500000
4899,Preston,227 Murray Rd,2,h,S,Barry,7/05/2016,8.8,3072,2,1,1,356,102,1940,Darebin,-37.7384,145.0058,Northern Metropolitan,14577,850000
752,Bentleigh,2/1 Corbie St,3,t,S,Buxton,18/03/2017,13,3204,3,2,2,147,149,2007,Glen Eira,-37.9317,145.0352,Southern Metropolitan,6795,825000
11898,Black Rock,5/323 Beach Rd,2,u,S,Hodges,29/07/2017,17.3,3193,2,1,1,0,74,1960,Bayside,-37.97853,145.0175,Southern Metropolitan,2866,600000
9128,Doveton,24 Betula St,3,h,SP,O'Brien,3/06/2017,28.8,3177,3,1,1,700,113,1960,Casey,-37.99095,145.2316,South-Eastern Metropolitan,3533,545000
179,Altona,104 Maidstone St,2,h,SP,hockingstuart,27/11/2016,13.8,3018,2,2,1,675,100,1950,Hobsons Bay,-37.8653,144.8129,Western Metropolitan,5301,857000
4686,Pascoe Vale,73 Park St,4,h,PI,Brad,27/11/2016,9.9,3044,4,2,0,934,,,Moreland,-37.7232,144.923,Northern Metropolitan,7485,910000
7373,Cremorne,175 Dover St,2,t,S,hockingstuart,24/09/2016,2.5,3121,2,1,1,151,151,1998,Yarra,-37.8311,144.9914,Northern Metropolitan,1123,1010000
2405,Essendon,211 Napier St,4,h,S,Brad,16/04/2016,8,3040,3,2,1,683,145,1920,Moonee Valley,-37.7439,144.9195,Western Metropolitan,9264,1467000
11412,Kingsbury,43 Green Av,3,h,S,Ray,15/07/2017,12.1,3083,3,1,2,633,,,Darebin,-37.71402,145.0314,Northern Metropolitan,1414,740000
5797,St Kilda,3/19 Herbert St,2,u,PI,Marshall,10/09/2016,6.1,3182,2,1,1,1034,55,1950,Port Phillip,-37.8717,144.9829,Southern Metropolitan,13240,520000
8042,Kew,3/38 Pakington St,2,u,S,Marshall,22/04/2017,5.6,3101,2,1,1,964,,1960,Boroondara,-37.8022,145.035,Southern Metropolitan,10331,736000
992,Box Hill,12 Pendle St,4,h,S,hockingstuart,17/09/2016,13.1,3128,4,2,3,669,,,Whitehorse,-37.818,145.1354,Eastern Metropolitan,4605,1506000
8999,Airport West,2b Roberts Rd,3,u,S,Barry,3/06/2017,10.4,3042,3,2,1,307,,,Moonee Valley,-37.72649,144.88489,Western Metropolitan,3464,850000
2330,Elwood,3/58 Byron St,1,u,SP,Buxton,27/06/2016,7.7,3184,1,1,1,0,42,1970,Port Phillip,-37.8784,144.9864,Southern Metropolitan,8989,340000
4781,Port Melbourne,110 Ingles St,2,h,PI,Marshall,24/09/2016,3.8,3207,2,1,1,108,,,Melbourne,-37.8329,144.9463,Southern Metropolitan,8648,790000
2491,Fairfield,192 Gillies St,3,h,S,Jellis,6/08/2016,5.8,3078,3,1,1,235,,1900,Darebin,-37.7698,145.0183,Northern Metropolitan,2970,1064000
1582,Camberwell,13 Grace St,3,h,SP,Noel,12/11/2016,7.8,3124,3,1,1,544,160,1930,Boroondara,-37.8436,145.0581,Southern Metropolitan,8920,1622000
13206,Hoppers Crossing,6 Moffatt Cr,3,h,S,hockingstuart,23/09/2017,18.4,3029,3,2,2,700,,1973,,-37.87695,144.69953,Western Metropolitan,13830,568000
12380,Pascoe Vale,33 Snell Gr,4,h,VB,Nelson,3/09/2017,8.5,3044,4,2,2,1031,,,,-37.71746,144.92955,Northern Metropolitan,7485,1375000
4142,Moonee Ponds,54 Ngarveno St,3,h,S,Ray,28/08/2016,6.9,3039,3,1,2,502,,,Moonee Valley,-37.7693,144.9299,Western Metropolitan,6232,1111000
1306,Brunswick,8/2 Pottery Ct,3,t,SP,RW,14/05/2016,5.2,3056,3,2,1,0,112,1900,Moreland,-37.7703,144.9533,Northern Metropolitan,11918,641000
5377,Richmond,7 Bowen St,3,h,S,Biggin,19/11/2016,2.6,3121,3,2,1,217,180,1910,Yarra,-37.8158,144.9931,Northern Metropolitan,14949,2000000
11037,Glen Iris,13/4 Hillside Pde,2,u,S,Marshall,12/08/2017,7.3,3146,2,1,1,97,,,Boroondara,-37.84799,145.06353,Southern Metropolitan,10412,839000
